,LotShape,LotConfig,BldgType,ExterQual,Foundation,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageType,GarageFinish
1924,7.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,0.0,6.0,1.0
1925,7.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,1.0,6.0,1.0
1926,7.0,2.0,2.0,3.0,5.0,4.0,6.0,4.0,3.0,0.0,2.0,1.0
1927,9.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,0.0,6.0,3.0
1928,9.0,2.0,2.0,3.0,6.0,4.0,6.0,3.0,3.0,2.0,2.0,1.0
1929,9.0,2.0,2.0,3.0,6.0,4.0,5.0,3.0,3.0,0.0,2.0,1.0
1930,7.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,6.0,2.0
1931,7.0,2.0,2.0,3.0,6.0,3.0,4.0,5.0,3.0,3.0,6.0,3.0
1932,9.0,2.0,2.0,3.0,6.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0
1933,7.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,0.0,6.0,3.0
1934,5.0,4.0,2.0,3.0,6.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0
1935,7.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,4.0,0.0,6.0,1.0
1936,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,6.0,3.0
1937,7.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1938,7.0,4.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0
1939,9.0,9.0,2.0,3.0,6.0,4.0,5.0,4.0,4.0,0.0,6.0,3.0
1940,7.0,2.0,7.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,6.0,2.0
1941,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1942,7.0,5.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1943,7.0,7.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,6.0,1.0
1944,9.0,2.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1945,7.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,3.0,6.0,2.0
1946,7.0,2.0,2.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,2.0
1947,7.0,2.0,2.0,4.0,5.0,4.0,6.0,3.0,3.0,0.0,6.0,1.0
1948,7.0,5.0,2.0,4.0,5.0,4.0,6.0,3.0,4.0,2.0,6.0,3.0
1949,9.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,6.0,3.0
1950,9.0,4.0,2.0,3.0,6.0,4.0,5.0,3.0,4.0,1.0,6.0,3.0
1951,9.0,2.0,2.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,6.0,1.0
1952,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,2.0,1.0
1953,7.0,4.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0
1954,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,6.0,1.0
1955,7.0,9.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1956,9.0,7.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0
1957,9.0,7.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,6.0,1.0
1958,9.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,2.0,1.0
1959,9.0,2.0,7.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1960,9.0,2.0,7.0,3.0,5.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0
1961,9.0,2.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1962,9.0,7.0,7.0,3.0,5.0,4.0,5.0,4.0,3.0,0.0,6.0,2.0
1963,9.0,2.0,7.0,3.0,5.0,4.0,5.0,2.0,3.0,0.0,6.0,1.0
1964,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,0.0,6.0,3.0
1965,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
1966,7.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1967,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1968,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0
1969,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1970,9.0,2.0,2.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0
1971,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1972,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1973,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1974,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,6.0,3.0
1975,7.0,4.0,2.0,4.0,6.0,5.0,1.0,5.0,4.0,4.0,4.0,3.0
1976,7.0,2.0,7.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,3.0
1977,2.0,4.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1978,7.0,2.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1979,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1980,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1981,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,4.0,2.0
1982,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1983,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1984,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1985,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1986,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1987,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1988,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1989,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,3.0,3.0,6.0,2.0
1990,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1991,7.0,7.0,2.0,4.0,6.0,4.0,6.0,5.0,3.0,3.0,4.0,3.0
1992,7.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,3.0,4.0,3.0
1993,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
1994,9.0,7.0,2.0,4.0,6.0,5.0,1.0,5.0,5.0,3.0,4.0,2.0
1995,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1996,7.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,6.0,2.0
1997,7.0,5.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,2.0
1998,9.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,3.0
1999,7.0,2.0,2.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,6.0,1.0
2000,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0
2001,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
2002,9.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
2003,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2004,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
2005,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
2006,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2007,9.0,7.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
2008,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0
2009,9.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,3.0
2010,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2011,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2012,5.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2013,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2014,9.0,4.0,2.0,4.0,6.0,4.0,6.0,4.0,4.0,0.0,6.0,3.0
2015,9.0,2.0,2.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,6.0,2.0
2016,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0
2017,9.0,2.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,2.0,1.0
2018,9.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,0.0,6.0,1.0
2019,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0,1.0
2020,9.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0
2021,7.0,2.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,2.0
2022,9.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,3.0
2023,7.0,4.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2024,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0
2025,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,1.0
2026,9.0,2.0,7.0,3.0,6.0,4.0,6.0,4.0,3.0,0.0,2.0,1.0
2027,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,5.0,3.0,6.0,3.0
2028,7.0,2.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,6.0,2.0
2029,7.0,2.0,7.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,6.0,3.0
2030,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,5.0,3.0,6.0,2.0
2031,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
2032,7.0,4.0,2.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0,6.0,3.0
2033,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
2034,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
2035,7.0,2.0,7.0,5.0,6.0,4.0,4.0,5.0,5.0,3.0,6.0,3.0
2036,5.0,5.0,7.0,4.0,6.0,4.0,2.0,5.0,4.0,2.0,6.0,3.0
2037,7.0,5.0,2.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,6.0,2.0
2038,9.0,2.0,2.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,6.0,2.0
2039,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,3.0,3.0,6.0,2.0
2040,7.0,2.0,2.0,3.0,5.0,3.0,6.0,4.0,3.0,0.0,6.0,2.0
2041,9.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,6.0,2.0
2042,7.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,1.0
2043,9.0,2.0,5.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
2044,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,0.0,6.0,1.0
2045,9.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
2046,7.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2047,7.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,0.0,6.0,3.0
2048,7.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,2.0
2049,9.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,2.0
2050,7.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,6.0,2.0
2051,7.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0
2052,9.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,0.0,6.0,2.0
2053,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,2.0
2054,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,0.0,6.0,2.0
2055,9.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,6.0,2.0
2056,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,6.0,2.0
2057,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,0.0,6.0,2.0
2058,7.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,6.0,2.0
2059,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,6.0,2.0
2060,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,0.0,6.0,1.0
2061,7.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
2062,9.0,2.0,2.0,3.0,6.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
2063,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,6.0,3.0
2064,9.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,3.0,3.0,6.0,3.0
2065,9.0,2.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0
2066,9.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
2067,9.0,4.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2068,9.0,4.0,2.0,4.0,6.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
2069,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
2070,7.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,6.0,3.0
2071,7.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,6.0,2.0
2072,7.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,3.0,1.0
2073,9.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0
2074,9.0,2.0,2.0,3.0,6.0,3.0,4.0,4.0,4.0,0.0,6.0,2.0
2075,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
2076,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
2077,9.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2078,9.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,6.0,1.0
2079,9.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
2080,9.0,2.0,2.0,3.0,5.0,3.0,6.0,4.0,3.0,0.0,2.0,1.0
2081,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
2082,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,6.0,1.0
2083,9.0,2.0,2.0,3.0,6.0,3.0,6.0,4.0,3.0,0.0,2.0,1.0
2084,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
2085,9.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,6.0,1.0
2086,9.0,4.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
2087,9.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0
2088,9.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0
2089,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
2090,9.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0
2091,9.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0
2092,9.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0
2093,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2094,9.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0
2095,9.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0
2096,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2097,9.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0
2098,9.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
2099,9.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,0.0,2.0,1.0
2100,9.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
2101,9.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,7.0,1.0
2102,9.0,4.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0
2103,9.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
2104,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,1.0
2105,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0
2106,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2107,7.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0
2108,7.0,4.0,2.0,3.0,5.0,3.0,1.0,4.0,4.0,0.0,6.0,1.0
2109,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0
2110,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,0.0,2.0,1.0
2111,9.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
2112,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0
2113,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0
2114,9.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,0.0,2.0,1.0
2115,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0
2116,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
2117,7.0,7.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0
2118,7.0,9.0,2.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
2119,9.0,2.0,2.0,3.0,6.0,3.0,4.0,5.0,3.0,0.0,2.0,1.0
2120,9.0,2.0,2.0,3.0,5.0,0.0,0.0,4.0,3.0,0.0,6.0,1.0
2121,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0
2122,9.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
2123,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
2124,9.0,2.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,0.0,2.0,1.0
2125,9.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,3.0,0.0,2.0,1.0
2126,7.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
2127,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
2128,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0
2129,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
2130,9.0,4.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
2131,9.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0
2132,9.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
2133,9.0,2.0,4.0,2.0,6.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0
2134,9.0,2.0,2.0,4.0,5.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
2135,9.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,0.0,2.0,1.0
2136,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,6.0,1.0
2137,7.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,0.0,6.0,2.0
2138,7.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,3.0
2139,7.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,6.0,2.0
2140,7.0,5.0,2.0,3.0,6.0,4.0,2.0,3.0,3.0,0.0,6.0,1.0
2141,9.0,2.0,4.0,3.0,6.0,3.0,4.0,2.0,3.0,0.0,3.0,1.0
2142,9.0,2.0,2.0,3.0,5.0,3.0,6.0,5.0,4.0,0.0,6.0,3.0
2143,9.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,3.0,6.0,1.0
2144,9.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
2145,9.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,0.0,7.0,1.0
2146,9.0,2.0,2.0,3.0,6.0,4.0,5.0,5.0,4.0,0.0,7.0,1.0
2147,7.0,5.0,2.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,6.0,3.0
2148,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,6.0,1.0
2149,9.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,2.0,4.0,0.0,0.0
2150,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,6.0,1.0
2151,9.0,2.0,5.0,3.0,6.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0
2152,9.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
2153,2.0,4.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0
2154,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
2155,5.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
2156,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
2157,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
2158,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
2159,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,2.0
2160,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
2161,5.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,3.0
2162,7.0,5.0,2.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,6.0,1.0
2163,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,0.0,2.0,1.0
2164,7.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
2165,7.0,4.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2166,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2167,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2168,7.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,6.0,1.0
2169,7.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0
2170,7.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,3.0
2171,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,2.0
2172,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0
2173,5.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
2174,5.0,5.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0
2175,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,1.0
2176,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2177,9.0,4.0,5.0,3.0,6.0,4.0,6.0,5.0,3.0,0.0,6.0,1.0
2178,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,1.0
2179,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2180,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
2181,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
2182,9.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,4.0,2.0
2183,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0
2184,7.0,5.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,6.0,2.0
2185,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0,3.0
2186,7.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,4.0,6.0,1.0
2187,9.0,4.0,5.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
2188,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
2189,9.0,2.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0
2190,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0
2191,9.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
2192,9.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,6.0,2.0
2193,9.0,2.0,2.0,3.0,5.0,5.0,1.0,4.0,3.0,0.0,5.0,1.0
2194,9.0,2.0,2.0,3.0,6.0,3.0,5.0,3.0,4.0,0.0,2.0,1.0
2195,9.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,6.0,1.0
