,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1306,0,RL,48.0,6955,1,1,0,Lvl,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1368.0,1368.0,GasA,0,1,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,6,1,2,Attchd,2005.0,2,2.0,474.0,5,5,2,132,35,0,0,0,0,3,4,None,0,11,0,New,Partial,202500
1307,5,RL,60.0,8072,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,1,3,0,746.0,6,0.0,244.0,990.0,GasA,0,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,6,0,3,Detchd,2000.0,3,2.0,480.0,5,5,2,0,64,0,0,0,0,3,4,None,0,7,3,WD,Normal,138000
1308,5,RM,100.0,12000,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,2,144.0,0,608.0,172.0,924.0,GasA,0,1,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,2,6,6,0,3,Attchd,1948.0,3,2.0,528.0,5,5,2,0,36,0,0,0,0,3,1,None,0,7,2,WD,Normal,147000
1309,5,RL,67.0,7153,1,1,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,4,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,4,CBlock,2,4,3,2,1200.0,6,0.0,78.0,1278.0,GasA,2,1,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,1991.0,2,2.0,496.0,5,5,2,112,51,0,0,0,0,3,1,None,0,8,2,WD,Normal,179200
1310,5,RL,100.0,17500,1,1,3,Lvl,Inside,0,Crawfor,PosA,Norm,1Fam,1Story,7,7,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,2,2,PConc,2,4,0,2,1406.0,6,0.0,496.0,1902.0,GasA,4,1,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,0,7,6,2,5,Attchd,1959.0,0,2.0,567.0,5,5,2,0,207,162,0,0,0,3,4,None,0,7,4,WD,Normal,335000
1311,5,RL,68.0,8814,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,2,4,PConc,2,4,3,2,925.0,6,0.0,349.0,1274.0,GasA,0,1,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2005.0,2,2.0,508.0,5,5,2,264,98,0,0,0,0,3,4,None,0,0,1,New,Partial,203000
1312,10,RL,89.0,9572,1,1,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,2,4,PConc,0,4,3,2,482.0,6,0.0,971.0,1453.0,GasA,0,1,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,2,9,6,1,0,Attchd,1990.0,2,2.0,750.0,2,2,2,500,0,0,0,0,0,3,4,None,0,8,1,WD,Normal,302000
1313,10,RL,108.0,14774,1,1,0,Lvl,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,9,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1393.0,1393.0,GasA,0,1,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,2,10,6,1,5,BuiltIn,1999.0,0,3.0,779.0,5,5,2,668,30,0,0,0,0,3,4,None,0,7,4,WD,Normal,333168
1314,5,RL,60.0,8190,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,5,732.0,6,0.0,216.0,948.0,GasA,0,1,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,3,5,6,1,5,Detchd,1956.0,3,1.0,280.0,5,5,2,0,36,0,0,0,0,3,4,None,0,1,1,WD,Normal,119000
1315,10,RL,85.0,11075,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,1,4,2,0,500.0,3,276.0,176.0,952.0,GasA,4,1,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,6,2,2,Attchd,1969.0,3,2.0,576.0,5,5,2,280,0,0,0,0,0,3,4,None,0,8,2,WD,Normal,206900
1316,5,RL,61.0,10226,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,2,4,PConc,0,4,1,6,0.0,6,0.0,1622.0,1622.0,GasA,0,1,SBrkr,1630,0,0,1630,1.0,0.0,2,0,3,1,0,8,6,1,2,Attchd,2008.0,2,3.0,860.0,5,5,2,172,42,0,0,0,0,3,4,None,0,0,3,WD,Normal,295493
1317,0,FV,47.0,4230,1,2,3,Lvl,Corner,0,Somerst,Norm,Norm,TwnhsE,1Story,7,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,0,1,3,6,0.0,6,0.0,1352.0,1352.0,GasA,0,1,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,2,5,6,1,2,Attchd,2006.0,2,2.0,466.0,5,5,2,0,241,0,0,0,0,3,4,None,0,6,1,New,Partial,208900
1318,5,RL,70.0,14781,1,1,1,Lvl,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,8,4,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,2,4,PConc,2,4,1,6,0.0,6,0.0,1753.0,1753.0,GasA,0,1,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,6,1,5,Attchd,2001.0,2,3.0,748.0,5,5,2,198,150,0,0,0,0,3,4,None,0,10,0,WD,Normal,275000
1319,5,RL,75.0,10215,1,1,3,Bnk,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,4,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,4,PConc,4,4,3,0,492.0,6,0.0,372.0,864.0,GasA,0,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,1954.0,3,1.0,248.0,5,5,2,0,0,0,0,0,0,3,4,None,0,4,1,WD,Normal,111000
1320,5,RL,70.0,8400,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,2,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,4,CBlock,4,4,3,0,189.0,5,661.0,628.0,1478.0,GasA,2,1,SBrkr,1478,0,0,1478,1.0,0.0,1,1,3,1,3,6,6,2,2,Attchd,1957.0,2,2.0,442.0,5,5,2,114,0,0,0,216,0,3,4,None,0,8,3,WD,Normal,156500
1321,5,RL,51.0,6627,1,1,0,Lvl,Corner,0,BrkSide,Feedr,Norm,1Fam,1Story,3,5,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,4,4,0.0,4,0.0,0.0,0.0,Floor,4,0,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1955.0,3,1.0,287.0,5,1,2,0,0,0,0,0,0,3,4,None,0,9,2,WD,Normal,72500
1322,10,RL,107.0,10186,1,1,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,4,PConc,2,4,3,2,674.0,6,0.0,76.0,750.0,GasA,0,1,SBrkr,1061,862,0,1923,1.0,0.0,2,1,3,1,2,8,6,1,5,Attchd,1992.0,2,2.0,564.0,5,5,2,240,39,0,0,0,0,3,4,None,0,8,4,WD,Normal,190000
1323,6,RL,50.0,5330,1,1,3,HLS,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,4,6,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,1,4,CBlock,4,4,3,3,280.0,6,0.0,140.0,420.0,GasA,2,1,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,1,5,6,0,3,None,0.0,1,0.0,0.0,3,3,2,164,0,0,0,0,0,3,4,None,0,3,3,WD,Normal,82500
1324,5,RL,75.0,9986,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,2,4,PConc,0,4,0,6,0.0,6,0.0,1795.0,1795.0,GasA,0,1,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,2,7,6,1,2,Attchd,2007.0,2,3.0,895.0,5,5,2,0,49,0,0,0,0,3,4,None,0,4,1,New,Partial,147000
1325,6,RM,40.0,3636,1,1,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,4,3,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,4,0,3,6,0.0,6,0.0,796.0,796.0,GasA,1,0,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,3,5,6,0,3,None,0.0,1,0.0,0.0,3,3,0,0,0,100,0,0,0,3,2,None,0,0,2,WD,Normal,55000
1326,6,RH,70.0,4270,1,1,3,Bnk,Inside,1,Edwards,Norm,Norm,1Fam,1Story,3,5,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,3,5,544.0,6,0.0,0.0,544.0,GasA,0,1,SBrkr,774,0,0,774,0.0,0.0,1,0,3,1,2,6,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,0,286,0,0,0,3,4,None,0,7,1,WD,Normal,79000
1327,5,RL,60.0,6600,1,1,3,Lvl,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,4,3,0,641.0,6,0.0,175.0,816.0,GasA,0,1,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,2,5,6,1,0,Attchd,1982.0,3,1.0,264.0,5,5,2,0,0,0,0,0,0,3,2,None,0,1,2,WD,Normal,130500
1328,9,RM,60.0,10440,1,0,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,2,BrkTil,2,4,3,3,493.0,6,0.0,1017.0,1510.0,GasW,0,1,SBrkr,1584,1208,0,2792,0.0,0.0,2,0,5,1,3,8,4,2,5,Detchd,1920.0,3,2.0,520.0,1,5,2,0,547,0,0,480,0,3,2,Shed,1150,8,2,WD,Normal,256000
1329,10,RL,63.0,9084,1,1,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,6,0.0,6,0.0,935.0,935.0,GasA,2,1,SBrkr,955,677,0,1632,0.0,0.0,2,1,3,1,3,8,6,1,5,Attchd,1998.0,0,2.0,462.0,5,5,2,0,28,0,0,0,0,3,4,None,0,8,0,WD,Normal,176500
1330,5,RL,85.0,10000,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,2,4,PConc,2,1,0,6,0.0,6,0.0,1588.0,1588.0,GasA,0,1,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,2,7,6,1,2,Attchd,2006.0,2,3.0,825.0,5,5,2,144,45,0,0,0,0,3,4,None,0,3,1,WD,Normal,227000
1331,13,RL,55.0,10780,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,SLvl,5,4,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,0,0,483.0,6,0.0,428.0,911.0,GasA,2,1,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,3,6,6,0,3,Detchd,1976.0,3,2.0,576.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,0,WD,Normal,132500
1332,5,RL,67.0,8877,1,1,3,Lvl,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,5,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,2,0,690.0,6,0.0,126.0,816.0,GasA,0,1,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3,3,6,1,2,Detchd,1958.0,3,1.0,288.0,1,1,2,0,0,0,0,0,0,3,4,None,0,7,3,WD,Normal,100000
1333,9,RM,60.0,7200,1,1,3,Lvl,Corner,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,803.0,803.0,GasA,0,1,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,2,6,6,0,3,Detchd,1951.0,3,1.0,297.0,5,5,2,0,65,190,0,0,0,3,2,None,0,9,0,WD,Normal,125500
1334,2,RM,24.0,2368,1,1,3,Lvl,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,3,4,CBlock,4,4,3,3,765.0,6,0.0,0.0,765.0,GasA,4,1,SBrkr,765,600,0,1365,0.0,0.0,1,1,3,1,3,7,2,0,3,Attchd,1970.0,3,2.0,440.0,5,5,2,0,36,0,0,0,0,3,4,None,0,7,3,WD,Normal,125000
1335,5,RL,80.0,9650,1,1,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,4,CBlock,2,4,3,0,686.0,6,0.0,664.0,1350.0,GasA,4,1,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,6,1,5,Attchd,1977.0,2,2.0,630.0,5,5,2,0,16,0,0,0,0,3,4,None,0,6,3,WD,Normal,167900
1336,15,RL,87.0,9246,1,1,0,Lvl,Inside,0,NWAmes,Feedr,Norm,Duplex,1Story,5,4,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1656.0,1656.0,GasA,4,1,SBrkr,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,6,0,3,Detchd,1973.0,3,2.0,506.0,5,5,2,0,211,0,0,0,0,3,4,None,0,2,2,WD,Normal,135000
1337,6,RM,153.0,4118,1,0,0,Bnk,Corner,1,OldTown,Feedr,Norm,1Fam,1Story,4,3,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,693.0,693.0,Grav,1,0,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,1,4,6,0,3,None,0.0,1,0.0,0.0,3,3,0,0,20,0,0,0,0,3,4,None,0,5,0,WD,Normal,52500
1338,10,RL,95.0,13450,1,1,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,700.0,6,0.0,216.0,916.0,GasA,0,1,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,2,8,6,0,3,BuiltIn,2002.0,2,2.0,492.0,5,5,2,146,91,0,0,0,0,3,4,None,0,8,0,WD,Normal,200000
1339,5,RL,120.0,9560,1,1,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,2,5,360.0,6,0.0,504.0,864.0,GasA,0,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,1972.0,2,1.0,288.0,5,5,2,0,0,0,0,0,0,3,4,None,0,8,0,WD,Normal,128500
1340,5,RL,70.0,8294,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,858.0,858.0,GasA,4,1,SBrkr,872,0,0,872,0.0,0.0,1,0,3,1,3,5,6,0,3,Detchd,1974.0,3,4.0,480.0,5,5,2,0,0,0,0,0,0,3,1,None,0,8,1,WD,Normal,123000
1341,5,RL,66.0,13695,1,1,3,Lvl,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,6,4,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,2,814.0,6,0.0,300.0,1114.0,GasA,0,1,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,2,6,6,0,3,Detchd,2004.0,3,2.0,576.0,5,5,2,0,78,0,0,0,0,3,4,None,0,9,2,WD,Normal,155000
1342,10,RL,70.0,9375,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,4,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1284.0,1284.0,GasA,0,1,SBrkr,1284,885,0,2169,0.0,0.0,2,1,3,1,2,7,6,1,2,Attchd,2002.0,2,2.0,647.0,5,5,2,192,87,0,0,0,0,3,4,None,0,10,1,WD,Normal,228500
1343,9,RL,57.0,7558,1,1,3,Bnk,Inside,0,Crawfor,Norm,Norm,1Fam,1.5Fin,6,5,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,896.0,896.0,GasA,2,1,SBrkr,1172,741,0,1913,0.0,0.0,1,1,3,1,3,9,6,1,5,Detchd,1929.0,3,2.0,342.0,1,1,2,0,0,0,0,0,0,3,4,None,0,5,3,WD,Normal,177000
1344,10,RL,85.0,11103,1,1,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,728.0,728.0,GasA,0,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,5,Attchd,2006.0,0,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,1,New,Partial,155835
1345,6,RM,50.0,6000,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,3,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4,4,3,0,250.0,6,0.0,710.0,960.0,GasA,2,1,FuseA,960,0,0,960,0.0,0.0,1,0,2,1,1,5,6,0,3,Detchd,1997.0,3,1.0,308.0,5,5,2,0,0,168,0,0,0,3,4,None,0,9,1,WD,Normal,108500
1346,5,RL,80.0,20781,1,1,1,Lvl,CulDSac,0,NWAmes,PosN,Norm,1Fam,1Story,7,6,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,4,CBlock,4,4,3,1,297.0,5,68.0,1203.0,1568.0,GasA,4,1,SBrkr,2156,0,0,2156,0.0,0.0,2,0,3,1,3,9,6,1,2,Attchd,1968.0,2,2.0,508.0,2,5,2,0,80,0,290,0,0,3,4,None,0,8,0,WD,Normal,262500
1347,5,RL,93.0,15306,1,1,0,HLS,Corner,0,Timber,Norm,Norm,1Fam,1Story,8,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,2,4,PConc,0,4,1,2,80.0,6,0.0,1652.0,1732.0,GasA,0,1,SBrkr,1776,0,0,1776,1.0,0.0,2,0,3,1,2,7,6,1,2,Attchd,2006.0,0,3.0,712.0,5,5,2,0,0,0,0,0,0,3,4,None,0,7,1,New,Partial,283463
1348,5,RL,67.0,16196,1,1,2,Low,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,1,2,1443.0,6,0.0,39.0,1482.0,GasA,0,1,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,2,5,6,1,1,Attchd,1998.0,2,2.0,514.0,5,5,2,402,25,0,0,0,0,3,4,None,0,10,1,WD,Normal,215000
1349,11,RM,50.0,5250,1,2,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2Story,8,4,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4,0,3,3,259.0,6,0.0,425.0,684.0,OthW,1,0,SBrkr,938,1215,205,2358,0.0,0.0,2,0,4,1,3,8,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,54,20,0,0,0,3,4,None,0,3,2,WD,Normal,122000
1350,15,RL,91.0,11643,1,1,3,Lvl,Inside,0,NAmes,Artery,Norm,Duplex,2Story,5,4,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,4,CBlock,4,4,3,3,500.0,6,0.0,748.0,1248.0,GasA,4,1,SBrkr,1338,1296,0,2634,1.0,1.0,2,2,6,2,3,12,6,0,3,Detchd,1969.0,3,4.0,968.0,5,5,2,0,0,0,0,0,0,3,4,None,0,10,3,WD,Normal,200000
1351,10,RL,70.0,9247,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,4,CBlock,4,4,3,5,319.0,6,0.0,539.0,858.0,GasA,0,1,SBrkr,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,6,1,2,Attchd,1962.0,0,2.0,490.0,5,5,2,0,84,0,0,120,0,3,4,None,0,5,2,WD,Normal,171000
1352,9,RM,50.0,6000,1,1,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,6,8,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,BrkTil,4,4,3,6,0.0,6,0.0,698.0,698.0,GasA,4,1,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1999.0,3,2.0,624.0,5,5,0,210,0,0,0,0,0,3,4,None,0,9,3,WD,Normal,134900
1353,9,RL,56.0,14720,1,1,0,Lvl,CulDSac,0,NoRidge,Norm,Norm,1Fam,1.5Fin,8,4,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,2,4,PConc,2,4,0,2,816.0,6,0.0,1217.0,2033.0,GasA,0,1,SBrkr,2053,1185,0,3238,1.0,0.0,2,1,4,1,2,9,6,1,0,Attchd,1996.0,0,3.0,666.0,5,5,2,283,86,0,0,0,0,3,4,None,0,5,4,WD,Normal,410000
1354,10,RL,70.0,10316,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,735.0,6,0.0,257.0,992.0,GasA,0,1,SBrkr,992,873,0,1865,1.0,0.0,2,1,3,1,2,7,6,1,5,Attchd,2000.0,2,3.0,839.0,5,5,2,0,184,0,0,0,0,3,4,None,0,8,2,WD,Normal,235000
1355,13,RL,102.0,10192,1,1,0,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,570.0,570.0,GasA,2,1,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,2,8,6,1,5,Attchd,1968.0,2,2.0,487.0,5,5,2,0,98,0,0,0,0,3,0,None,0,11,0,WD,Normal,170000
1356,5,RL,73.0,9477,1,1,3,Lvl,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,4,CBlock,4,4,3,5,340.0,6,0.0,524.0,864.0,GasA,4,1,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,1966.0,2,1.0,264.0,5,5,2,0,0,0,0,0,0,3,1,None,0,1,2,WD,Normal,110000
1357,5,RL,73.0,12537,1,1,0,Lvl,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,2,734.0,6,0.0,344.0,1078.0,GasA,0,1,SBrkr,1078,0,0,1078,1.0,0.0,1,1,3,1,3,6,6,1,1,Attchd,1971.0,0,2.0,500.0,5,5,2,0,0,0,0,0,0,3,4,None,0,6,4,WD,Normal,149900
1358,2,FV,72.5,2117,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,6,4,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,2,4,PConc,2,4,3,2,378.0,6,0.0,378.0,756.0,GasA,0,1,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,2,5,6,0,3,Detchd,2000.0,3,2.0,440.0,5,5,2,0,32,0,0,0,0,3,4,None,0,8,4,WD,Normal,177500
1359,5,RL,129.0,16737,1,1,3,Lvl,FR3,0,NridgHt,Norm,Norm,1Fam,1Story,9,4,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,2,4,PConc,0,4,0,2,1447.0,6,0.0,533.0,1980.0,GasA,0,1,SBrkr,1980,0,0,1980,1.0,0.0,2,0,3,1,0,8,6,1,2,Attchd,2004.0,0,3.0,770.0,5,5,2,194,45,0,0,0,0,3,4,None,0,11,0,WD,Normal,315000
1360,11,RL,51.0,9842,1,1,3,Lvl,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,5,5,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,4,BrkTil,4,0,3,6,0.0,6,0.0,612.0,612.0,GasA,0,1,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,6,0,3,BuiltIn,1998.0,2,2.0,621.0,5,5,2,183,0,301,0,0,0,3,4,None,0,7,2,WD,Normal,189000
1361,5,RL,124.0,16158,1,1,0,Low,Inside,1,StoneBr,Norm,Norm,1Fam,1Story,7,4,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,2,4,PConc,0,4,0,0,1274.0,6,0.0,256.0,1530.0,GasA,0,1,SBrkr,1530,0,0,1530,1.0,0.0,2,0,3,1,2,7,6,1,2,Attchd,2005.0,0,2.0,430.0,5,5,2,168,36,0,0,0,0,3,4,None,0,8,3,WD,Normal,260000
