,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
2391,5,5,70.0,8680,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,3,6,6,0.0,894.0,894.0,GasA,3,1,SBrkr,894,0,894,0.0,0.0,1,0,3,1,3,5,6,0,0,5,1965.0,3,1.0,312.0,3,3,2,0,0,0,0,0,4,None,0,0,1,WD,Normal,1788.0,1.0,0
2392,5,5,80.0,8800,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,3,1,6,0.0,520.0,1174.0,GasA,5,1,SBrkr,1200,0,1200,0.0,1.0,2,0,3,1,3,6,6,1,3,1,1966.0,2,2.0,440.0,3,3,2,0,0,0,0,0,2,None,0,1,1,CWD,Normal,2374.0,2.5,0
2393,13,5,80.0,9200,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,1,2,6,0.0,548.0,1042.0,GasA,3,1,SBrkr,1042,0,1042,0.0,0.0,2,0,3,1,3,5,6,0,0,1,1965.0,2,2.0,440.0,3,3,2,0,0,0,0,0,0,None,0,7,1,WD,Normal,2084.0,2.0,192
2394,10,5,80.0,8800,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,3,3,3,0,6,0.0,431.0,845.0,GasA,5,1,SBrkr,845,0,2154,0.0,0.0,2,1,5,1,3,8,6,1,4,1,1964.0,2,2.0,539.0,3,3,2,0,0,161,0,0,2,None,0,9,1,WD,Normal,2999.0,2.5,161
2395,5,5,73.0,11382,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,3,3,CBlock,3,3,3,0,5,543.0,533.0,1130.0,GasA,3,1,SBrkr,1374,0,1374,0.0,1.0,1,0,3,1,3,7,6,1,3,1,1964.0,2,1.0,286.0,3,3,2,84,0,0,0,0,2,None,0,10,1,WD,Normal,2504.0,1.5,112
2396,5,5,73.0,22002,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,3,3,2,0,6,0.0,206.0,1592.0,GasA,4,1,SBrkr,1652,0,1652,1.0,0.0,1,1,3,1,4,6,6,1,4,1,1959.0,2,2.0,510.0,3,3,2,0,0,201,0,0,4,None,0,9,1,WD,Normal,3244.0,2.5,201
2397,8,5,85.0,12172,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,3,3,PConc,3,3,3,3,5,259.0,433.0,822.0,GasA,3,1,SBrkr,908,0,908,0.0,0.0,1,0,2,1,3,4,6,0,0,1,1975.0,3,2.0,512.0,3,3,2,0,0,192,0,0,2,None,0,1,1,WD,Normal,1730.0,1.0,500
2398,5,5,50.0,5000,1,0,9,Lvl,9,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,2,2,CBlock,2,2,3,3,6,0.0,367.0,666.0,GasA,2,0,SBrkr,666,0,666,0.0,1.0,1,0,2,1,4,4,6,0,0,6,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,2,None,0,6,1,WD,Normal,1332.0,1.5,52
2399,9,5,51.0,3500,1,0,9,Lvl,9,Inside,3,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,3,6,0.0,226.0,370.0,GasA,3,0,FuseA,442,0,670,1.0,0.0,1,0,2,1,2,4,6,0,0,6,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,2,Shed,2000,9,1,WD,Normal,1040.0,2.0,21
2400,5,5,50.0,5175,1,0,9,Lvl,9,Inside,3,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,1,0,404.0,254.0,808.0,GasA,5,1,SBrkr,808,0,808,0.0,0.0,1,0,2,1,3,5,6,0,0,5,1963.0,3,1.0,308.0,3,3,0,0,0,0,0,0,4,None,0,9,1,COD,Normal,1616.0,1.0,143
2401,5,5,80.0,9600,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,4,CBlock,3,3,3,1,6,0.0,710.0,1078.0,GasA,5,1,SBrkr,1150,0,1150,1.0,0.0,1,0,2,1,3,6,6,0,0,1,1955.0,0,1.0,288.0,3,3,2,0,0,175,0,0,2,None,0,1,1,WD,Normal,2228.0,2.0,175
2402,15,5,63.0,8668,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,6,6,0.0,1560.0,1560.0,GasA,3,1,SBrkr,1560,0,1560,0.0,0.0,2,0,4,2,3,8,6,0,0,5,1968.0,3,3.0,792.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Normal,3120.0,2.0,0
2403,14,5,73.0,10050,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,0,2,6,0.0,191.0,793.0,GasA,5,1,SBrkr,1280,0,1280,0.0,1.0,2,0,3,1,3,6,6,1,3,2,1966.0,0,2.0,432.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,2073.0,2.5,180
2404,13,5,100.0,9600,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,3,3,CBlock,3,3,0,0,6,0.0,618.0,1218.0,GasA,3,1,SBrkr,1254,0,1254,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1961.0,2,2.0,525.0,3,3,2,0,0,168,0,0,4,None,0,7,1,WD,Normal,2472.0,2.0,168
2405,5,5,73.0,8760,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,0,6,0.0,63.0,936.0,GasA,3,1,SBrkr,936,0,936,1.0,0.0,1,0,2,1,4,4,6,0,0,1,1957.0,2,1.0,315.0,3,3,2,0,219,0,0,0,4,None,0,11,1,WD,Normal,1872.0,2.0,219
2406,5,5,65.0,6860,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,3,3,CBlock,3,3,3,2,6,0.0,100.0,1008.0,GasA,5,1,SBrkr,1008,0,1008,1.0,0.0,1,0,3,1,2,6,6,0,0,5,1964.0,3,1.0,308.0,3,3,2,0,0,0,0,0,4,None,0,3,1,WD,Normal,2016.0,2.0,0
2407,5,5,60.0,8250,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,0,6,0.0,765.0,1053.0,GasA,4,1,SBrkr,1053,0,1053,1.0,0.0,1,0,3,1,4,6,6,0,0,0,1994.0,2,2.0,692.0,3,3,2,0,0,109,0,0,4,None,0,9,1,WD,Normal,2106.0,2.0,349
2408,5,5,70.0,9100,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,3,3,CBlock,3,3,3,6,6,0.0,1144.0,1144.0,GasA,3,1,SBrkr,1144,0,1144,0.0,0.0,1,0,3,1,3,6,6,1,4,1,1960.0,2,1.0,336.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,2288.0,1.0,0
2409,5,5,80.0,9736,1,0,9,Lvl,9,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,3,3,1,5,138.0,525.0,1331.0,GasA,4,1,SBrkr,1721,0,1721,0.0,0.0,1,0,4,1,3,8,6,3,3,1,1957.0,3,2.0,464.0,3,3,2,0,0,0,0,0,4,None,0,6,1,WD,Normal,3052.0,1.0,0
2410,5,5,72.0,9770,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,5,6,0.0,410.0,922.0,GasA,3,1,FuseA,922,0,922,1.0,0.0,1,0,2,1,3,5,6,0,0,1,1957.0,3,1.0,308.0,3,3,2,0,0,0,0,0,1,None,0,6,1,WD,Normal,1844.0,2.0,34
2411,5,5,70.0,12198,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,0,5,6,0.0,424.0,1204.0,GasA,3,1,SBrkr,1411,0,1411,0.0,0.0,1,0,3,1,3,7,6,1,3,1,1955.0,2,1.0,310.0,3,3,2,0,0,0,0,0,4,None,0,8,1,COD,Normal,2615.0,1.0,360
2412,5,5,75.0,10050,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,5,6,0.0,928.0,1216.0,GasA,3,1,SBrkr,1216,0,1216,1.0,0.0,1,0,3,1,3,5,6,0,0,1,1955.0,2,1.0,336.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,2432.0,2.0,0
2413,5,5,60.0,11556,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,9,1953,2006,Gable,CompShg,VinylSd,MetalSd,None,3,5,CBlock,3,3,3,1,6,0.0,456.0,864.0,GasA,4,1,SBrkr,1154,0,1154,0.0,0.0,1,1,3,1,5,6,6,0,0,5,1962.0,3,1.0,336.0,3,3,2,0,0,0,0,0,4,None,0,9,1,WD,Normal,2018.0,1.5,63
2414,15,5,70.0,8078,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,3,3,CBlock,3,3,3,6,6,0.0,1560.0,1560.0,GasA,3,1,SBrkr,1560,0,1560,0.0,0.0,2,0,4,2,3,8,6,0,0,5,1958.0,3,2.0,484.0,3,3,2,0,0,0,0,0,4,None,0,3,1,WD,Normal,3120.0,2.0,0
2415,5,5,60.0,10950,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,0,6,0.0,507.0,948.0,GasA,3,1,SBrkr,948,0,948,0.0,0.0,1,0,2,1,3,5,6,0,0,5,1952.0,3,2.0,410.0,3,3,0,0,0,0,0,0,4,None,0,6,1,WD,Normal,1896.0,1.0,48
2416,5,5,68.0,7942,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,5,0,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,1040,0.0,1.0,1,0,3,1,3,6,6,0,0,1,1953.0,0,1.0,293.0,3,3,2,0,0,0,0,0,2,None,0,8,1,WD,Normal,2080.0,1.5,0
2417,5,5,71.0,8540,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,CompShg,VinylSd,VinylSd,None,3,4,CBlock,3,3,3,5,0,691.0,120.0,925.0,GasA,3,1,SBrkr,925,0,925,1.0,0.0,1,0,3,1,4,5,6,0,0,5,1956.0,3,1.0,252.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,1850.0,2.0,152
2418,9,5,55.0,7150,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,3,3,PConc,3,3,3,5,6,0.0,1040.0,1190.0,GasA,4,1,SBrkr,1040,0,1540,1.0,0.0,1,0,4,1,2,7,6,0,0,5,2002.0,3,1.0,352.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,2730.0,2.0,0
2419,5,5,70.0,8400,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,3,1,6,0.0,130.0,923.0,GasA,3,1,SBrkr,925,0,925,1.0,0.0,1,0,3,1,3,5,6,2,3,1,1955.0,3,1.0,390.0,3,3,2,0,0,0,0,0,1,None,0,5,1,WD,Normal,1848.0,2.0,81
2420,5,5,75.0,9532,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,1,5,354.0,156.0,1105.0,GasA,4,1,SBrkr,1647,0,1647,1.0,0.0,1,0,3,1,3,6,2,1,2,1,1953.0,0,1.0,280.0,3,3,2,0,0,0,368,0,0,None,0,4,1,WD,Normal,2752.0,2.0,225
2421,5,5,60.0,15783,1,0,9,Lvl,9,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,5,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,5,6,0.0,632.0,924.0,GasA,3,1,SBrkr,924,0,924,0.0,0.0,1,0,2,1,3,6,6,0,0,5,1952.0,3,1.0,420.0,3,3,2,0,0,0,0,0,2,Shed,400,8,1,WD,Normal,1848.0,1.0,324
2422,9,5,60.0,14190,1,0,9,Lvl,9,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1890,2006,Gable,CompShg,VinylSd,VinylSd,None,4,4,CBlock,2,3,3,6,6,0.0,925.0,925.0,GasA,4,1,SBrkr,1000,0,1544,0.0,0.0,2,0,3,1,3,7,6,0,0,6,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,4,None,0,6,1,WD,Normal,2469.0,2.0,231
2423,9,5,73.0,12099,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,2,3,3,6,0.0,1018.0,1216.0,GasA,5,1,SBrkr,1216,512,1728,1.0,0.0,1,0,3,1,3,7,6,1,4,1,1953.0,3,1.0,371.0,3,3,2,0,0,0,0,0,1,None,0,8,1,WD,Normal,2432.0,2.0,200
2424,11,5,113.0,21281,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,2Story,5,4,1935,2007,Gable,CompShg,Wd Sdng,MetalSd,None,3,3,BrkTil,3,2,3,6,6,0.0,666.0,666.0,GasA,4,1,SBrkr,1308,0,3086,0.0,0.0,3,1,4,1,4,9,2,0,0,3,2007.0,3,3.0,1200.0,3,3,2,290,0,156,0,0,4,None,0,2,1,WD,Family,3752.0,3.5,654
2425,9,5,60.0,10284,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,2,0,3,66.0,55.0,1151.0,GasA,5,1,SBrkr,845,0,1281,1.0,0.0,2,0,1,1,3,6,4,0,0,5,1978.0,3,2.0,580.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Abnorml,2432.0,3.0,0
2426,11,5,60.0,10800,1,3,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,3,4,CBlock,4,3,0,6,6,0.0,736.0,736.0,GasA,5,1,SBrkr,751,0,1534,0.0,0.0,1,1,3,1,4,6,6,0,0,6,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,4,None,0,9,1,WD,Normal,2270.0,1.5,112
2427,13,5,93.0,10090,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,0,5,0,483.0,0.0,725.0,GasA,3,1,SBrkr,1035,0,1651,0.0,1.0,2,0,4,1,3,6,6,2,3,3,1963.0,3,1.0,276.0,3,3,2,0,0,165,0,0,2,None,0,1,1,WD,Normal,2376.0,2.5,671
2428,5,5,75.0,8700,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,3,0,6,0.0,728.0,920.0,GasA,4,1,SBrkr,888,0,888,0.0,1.0,1,0,3,1,3,5,6,0,0,1,1961.0,3,1.0,240.0,3,3,2,0,0,0,0,0,4,None,0,4,1,COD,Abnorml,1808.0,1.5,0
2429,5,5,66.0,8300,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,3,2,5,6,0.0,0.0,952.0,GasA,4,1,SBrkr,952,0,952,1.0,0.0,1,0,3,1,3,5,6,0,0,1,1968.0,3,1.0,288.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,1904.0,2.0,0
2430,5,5,60.0,7200,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,3,3,CBlock,3,3,3,3,6,0.0,432.0,864.0,GasA,2,1,FuseA,1238,0,1238,0.0,0.0,1,1,3,1,3,6,3,1,3,1,1950.0,3,1.0,357.0,3,3,2,0,0,0,0,0,4,None,0,2,1,WD,Normal,2102.0,1.5,171
2431,5,5,73.0,7500,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2003,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,2,6,0.0,466.0,1040.0,GasA,5,1,SBrkr,1040,0,1040,1.0,0.0,1,0,3,1,4,6,6,0,0,1,1959.0,2,1.0,286.0,3,3,2,0,0,0,0,0,4,Shed,0,9,1,WD,Normal,2080.0,2.0,0
2432,5,5,70.0,7315,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,5,6,0.0,545.0,1170.0,GasA,3,1,SBrkr,1170,0,1170,0.0,1.0,1,0,3,1,3,6,6,1,3,1,1958.0,2,1.0,338.0,3,3,2,0,0,225,0,0,4,None,0,5,1,WD,Normal,2340.0,1.5,225
2433,5,5,70.0,7903,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,5,6,0.0,503.0,1242.0,GasA,4,1,FuseA,1242,0,1242,1.0,0.0,1,1,3,1,3,6,6,0,0,1,1960.0,2,1.0,324.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Family,2484.0,2.5,0
2434,5,5,80.0,8000,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,1,5,154.0,125.0,1377.0,GasA,3,1,SBrkr,1377,0,1377,1.0,0.0,1,0,3,1,3,6,6,2,3,1,1965.0,3,1.0,351.0,3,3,2,0,0,0,0,0,2,None,0,2,1,WD,Normal,2754.0,2.0,0
2435,5,5,70.0,7000,1,0,9,Lvl,9,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,Slab,0,0,4,4,4,0.0,0.0,0.0,GasA,4,1,SBrkr,925,0,925,0.0,0.0,1,0,3,1,3,7,6,0,0,1,1961.0,0,1.0,300.0,3,3,2,0,0,0,0,0,4,None,0,9,1,WD,Normal,925.0,1.0,0
2436,5,5,60.0,6600,1,0,9,Lvl,9,Inside,3,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,0,1,442.0,312.0,864.0,GasA,4,1,SBrkr,864,0,864,0.0,0.0,1,0,2,1,3,5,6,0,0,5,1962.0,3,1.0,294.0,3,3,2,0,0,0,0,0,4,None,0,3,1,WD,Normal,1728.0,1.0,58
2437,14,5,66.0,6760,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,0,0,6,0.0,162.0,896.0,GasA,3,1,SBrkr,936,0,936,1.0,0.0,1,0,3,1,3,6,6,1,1,1,1962.0,2,1.0,288.0,3,3,2,160,0,0,0,0,4,None,0,1,1,WD,Normal,1832.0,2.0,274
2438,6,8,60.0,6978,1,0,9,Bnk,9,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,4,4,BrkTil,3,3,3,6,6,0.0,850.0,850.0,GasA,3,1,SBrkr,960,0,960,0.0,0.0,1,0,2,1,3,5,6,0,0,5,1981.0,2,2.0,576.0,3,3,2,116,0,0,0,0,4,None,0,6,1,WD,Normal,1810.0,1.0,116
2439,9,8,50.0,6000,1,3,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,3,5,6,0.0,569.0,845.0,GasA,3,1,SBrkr,866,0,1296,0.0,0.0,1,0,3,1,3,6,6,0,0,5,1980.0,3,2.0,576.0,3,3,2,175,0,0,0,0,4,None,0,9,1,WD,Normal,2141.0,1.0,175
2440,6,8,56.0,4480,1,0,9,Lvl,9,Corner,3,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,3,3,PConc,2,2,3,3,6,0.0,240.0,1022.0,GasA,3,0,FuseF,1022,0,1022,1.0,0.0,1,0,2,1,2,4,6,1,4,5,1922.0,3,1.0,184.0,3,2,0,20,0,0,0,0,2,None,0,4,1,WD,Normal,2044.0,2.0,142
2441,6,8,56.0,3153,1,3,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,3,6,6,0.0,967.0,967.0,GasA,4,1,SBrkr,967,0,967,0.0,0.0,1,0,2,1,3,5,6,1,4,5,1920.0,3,1.0,180.0,2,3,0,26,0,0,0,0,4,None,0,9,1,WD,Normal,1934.0,1.0,26
2442,6,8,60.0,7200,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,3,3,CBlock,3,3,3,6,6,0.0,808.0,808.0,GasA,5,1,SBrkr,1072,0,1072,0.0,0.0,1,0,2,1,3,5,6,2,4,5,1940.0,3,2.0,379.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Normal,1880.0,1.0,0
2443,9,8,120.0,9000,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,3,3,BrkTil,3,2,3,1,6,0.0,550.0,680.0,GasA,5,1,SBrkr,680,0,1174,0.0,0.0,1,0,2,1,4,6,6,1,4,5,2000.0,3,2.0,576.0,3,3,2,40,0,0,0,0,2,None,0,8,1,WD,Normal,1854.0,1.0,182
2444,9,8,50.0,5925,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,2,3,3,3,5,448.0,0.0,570.0,GasA,4,0,SBrkr,761,0,1141,0.0,0.0,1,0,3,1,3,6,6,0,0,5,1930.0,3,1.0,252.0,2,2,2,96,0,0,0,0,4,None,0,7,1,ConLw,Normal,1711.0,1.0,96
2445,11,8,57.0,9639,1,0,9,Lvl,9,Inside,3,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,PConc,3,3,3,6,6,0.0,1075.0,1075.0,GasA,5,1,SBrkr,1156,0,1798,0.0,0.0,2,1,4,1,3,7,6,0,0,5,1935.0,3,2.0,342.0,3,3,0,160,0,0,0,0,2,None,0,7,1,WD,Normal,2873.0,2.5,160
2446,11,8,60.0,10337,1,6,7,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,4,4,BrkTil,3,3,3,6,6,0.0,725.0,725.0,GasA,5,0,SBrkr,909,0,1772,0.0,0.0,2,1,3,1,4,7,6,0,0,5,1992.0,3,2.0,816.0,3,3,2,0,0,0,0,0,2,None,0,7,1,WD,Normal,2497.0,2.5,0
2447,11,8,53.0,9863,1,6,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,6,1927,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,3,3,5,210.0,322.0,728.0,GasA,3,1,SBrkr,914,0,1642,0.0,1.0,1,1,4,1,3,9,6,1,4,5,1927.0,3,1.0,374.0,3,3,2,0,0,0,0,0,4,None,0,5,1,WD,Abnorml,2370.0,2.0,0
2448,11,8,35.0,4571,1,3,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,3,1,6,0.0,448.0,616.0,GasA,5,1,SBrkr,616,0,1232,0.0,0.0,1,0,3,1,3,6,6,0,0,5,1920.0,3,2.0,480.0,2,2,2,143,0,0,0,0,4,None,0,8,1,WD,Normal,1848.0,1.0,423
