,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace
2320,80,RL,18.144573408893123,15.322995122703356,None,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,3.9915168749775227,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,154.57309736999383,Unf,0.0,16.290736788470905,413.3802956085547,GasA,Ex,Y,SBrkr,6.143765246809124,0.0,0.0,7.825704662003205,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,Attchd,2004.0,Fin,2.0,437.0,TA,TA,Y,27.547832545927704,7.267259745927924,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,WD,Normal,4009,419.5240608553638,160.71686261680296,2.9934397235753303,34.81509229185563,0,0,1,1,0
2321,80,RL,21.786607281469458,14.442689198950248,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,3.9915168749775227,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.774972736915046,Unf,0.0,34.84755667496818,209.0091547056726,GasA,Ex,Y,SBrkr,5.831048343739085,749.4226808794963,0.0,8.080367780395994,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,27.547832545927704,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Family,4008,964.262883928908,812.0287019601504,3.5278580410795093,27.547832545927704,0,1,1,1,1
2322,20,RL,17.067066503509622,14.412141567284346,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,119.06287291866711,695.0863184194127,GasA,Ex,Y,SBrkr,6.37773560269588,0.0,0.0,8.210336366163236,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,27.547832545927704,6.161199521218416,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,New,Partial,4012,701.4640540221086,6.37773560269588,2.534418317504179,33.70903206714612,0,0,1,1,1
2323,80,RL,17.967900644841432,14.614314259082562,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,52.88473226882708,209.0091547056726,GasA,Ex,Y,SBrkr,5.84135418438579,761.695092173862,0.0,8.098355754303398,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,27.547832545927704,0.0,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,WD,Normal,4006,976.5456010639203,767.5364463582478,2.534418317504179,27.547832545927704,0,1,1,1,1
2324,60,RL,17.790097597019674,13.677091444880013,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.433718151788584,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,84.64676692302326,418.58843542283626,GasA,Ex,Y,SBrkr,5.930913741013884,1332.92634616359,0.0,8.517141209516849,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0.0,10.637927125345108,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,4006,1757.4456953274403,1338.857259904604,2.534418317504179,10.637927125345108,0,1,1,1,1
2325,60,RL,17.967900644841432,13.908076560772377,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,124.35948298744509,Unf,0.0,43.76062003018417,421.62229369292714,GasA,Ex,Y,SBrkr,5.94617642349483,1370.4072333198726,0.0,8.547143788474743,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,51.94881882819773,10.637927125345108,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,4004,1797.9757034362947,1500.7128927308124,2.534418317504179,62.58674595354284,0,1,1,1,1
2326,60,RL,16.883215974577585,14.091348096991403,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,115.89974747333949,Unf,0.0,53.785236770900816,447.9329562576303,GasA,Ex,Y,SBrkr,6.010801109873593,897.0739300816984,0.0,8.338804293849146,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0.0,10.872445985028723,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,4000,1351.0176874492022,1018.9844786649115,3.5278580410795093,10.872445985028723,0,1,1,1,1
2327,60,RL,17.067066503509622,14.12935101843007,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,90.08257604596848,459.0806350577542,GasA,Ex,Y,SBrkr,6.027703418502337,814.5345723704278,0.0,8.304255342279571,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,74.32513784360702,9.901080866392308,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,3999,1279.6429108466843,820.5622757889302,2.534418317504179,84.22621870999933,0,1,1,1,1
2328,60,RL,23.760516023392615,14.660057608717675,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,30.270794020978894,Gd,TA,PConc,Gd,TA,Av,GLQ,207.77841346236508,Unf,0.0,68.86148553943254,802.5501313260452,GasA,Ex,Y,SBrkr,6.49314801959424,924.2284626399936,0.0,8.857812647451752,0.9934397235753302,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.261968016798387,Typ,1.6882543888973123,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,22.965379190981302,12.080309072742553,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,3995,1733.271741985633,1138.500024121953,3.5278580410795093,35.045688263723854,0,1,1,1,1
2329,60,RL,22.09778771606964,14.332161833647199,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,3.9915168749775227,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,27.662832455715066,Gd,TA,PConc,Ex,TA,Gd,GLQ,139.14074691364556,Unf,0.0,77.89051005746362,653.7347605122606,GasA,Ex,Y,SBrkr,6.4463112242059495,1716.6177389536592,0.0,9.096715532275494,0.9934397235753302,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,28.982824616586132,14.532085581666337,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,3996,2376.7988106901257,1862.2047970915107,3.5278580410795093,43.514910198252466,0,1,1,1,1
2330,60,RL,19.687482779490473,14.425810431473593,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,190.87002666667232,Unf,0.0,49.25600583402488,645.9917281751275,GasA,Ex,Y,SBrkr,6.319271081515067,1420.4306528547716,0.0,8.873137318575878,0.9934397235753302,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,TA,Attchd,1998.0,Fin,3.0,758.0,TA,TA,Y,54.710744775785514,11.975628117232512,0.0,0.0,0.0,0.0,None,None,0.0,1,2007,WD,Normal,3997,2072.741652111414,1617.6199506029589,3.5278580410795093,66.68637289301803,0,1,1,1,1
2331,60,RL,21.155312158699097,14.381635178786818,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,3.9915168749775227,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,22.74265050403341,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,96.97023186088771,512.163352557466,GasA,Ex,Y,SBrkr,6.136253146895613,1553.2502632959352,0.0,8.772549321165522,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,TA,BuiltIn,1998.0,Fin,3.0,600.0,TA,TA,Y,31.064434802067282,9.378021031255193,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,3996,2071.549869000297,1559.3865164428307,2.534418317504179,40.44245583332248,0,1,1,1,1
2332,60,RL,21.94255982314972,14.578042911426321,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.995456456882145,Gd,TA,PConc,Ex,TA,No,GLQ,84.65505709597305,Unf,0.0,80.00274858762316,528.5635399859287,GasA,Ex,Y,SBrkr,6.13419095405394,1327.9313206481015,0.0,8.671615822072573,0.9934397235753302,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,TA,Attchd,1992.0,RFn,2.0,517.0,TA,TA,Y,0.0,12.490043199990344,0.0,0.0,21.01886345143673,0.0,None,None,0.0,9,2007,WD,Normal,3985,1862.6290515880842,1418.7205686981285,3.5278580410795093,33.508906651427075,0,1,1,1,1
2333,60,RL,20.99555454026558,13.984322179339964,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.560560599673313,Gd,Gd,PConc,Gd,TA,No,GLQ,213.24690423871107,Unf,0.0,23.387097592928384,619.8121540182141,GasA,Ex,Y,SBrkr,6.27750226121291,1460.4884954613756,0.0,8.851332385743632,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,TA,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,43.10033154875832,14.955685927043907,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,3993,2086.5781517408027,1680.0129019612996,2.534418317504179,58.05601747580223,0,1,1,1,1
2334,20,RL,19.85405093262318,14.189371423872966,None,Reg,Lvl,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,4.679500606095132,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,112.38474447928932,637.8269823996751,GasA,Ex,Y,SBrkr,6.296485644455758,0.0,0.0,8.075831150356283,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,Attchd,2007.0,Unf,2.0,605.0,TA,TA,Y,0.0,22.275343379405527,0.0,0.0,0.0,0.0,None,None,0.0,9,2007,New,Partial,4014,644.1234680441308,6.296485644455758,2.0,22.275343379405527,0,0,1,1,0
2335,20,RL,22.40611470819183,14.591222952446522,None,Reg,Lvl,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,17.87204301990949,Gd,TA,PConc,Gd,TA,No,GLQ,212.62842574781993,Unf,0.0,47.591981768588596,707.98709319125,GasA,Ex,Y,SBrkr,6.3860633582820965,0.0,0.0,8.224179452232777,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2007.0,Unf,3.0,852.0,TA,TA,Y,38.72394918933574,16.385325924340354,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,New,Partial,4014,714.373156549532,219.01448910610202,2.9934397235753303,55.10927511367609,0,0,1,1,1
2336,20,RL,20.01971307215043,14.343929200120792,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,21.682255863069905,Gd,TA,PConc,Gd,TA,Mn,GLQ,13.847996832420499,Unf,0.0,118.41183824132595,700.7345317144693,GasA,Gd,Y,SBrkr,6.382156351544365,0.0,0.0,8.217683578600454,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,38.72394918933574,10.398102612593364,0.0,0.0,0.0,0.0,None,None,0.0,1,2007,WD,Family,4012,707.1166880660137,20.230153183964866,2.0,49.1220518019291,0,0,1,1,1
2337,20,RL,23.4640101482877,14.678796618004684,None,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,3.9915168749775227,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,35.913999766535525,Ex,TA,PConc,Ex,TA,Av,GLQ,254.54699435713553,Unf,0.0,53.70380996995994,876.0566236077848,GasA,Ex,Y,SBrkr,6.5676621525502545,0.0,0.0,8.528713612619269,0.9934397235753302,0.0,2,0.0,1,0.7509568577639583,Ex,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,3.0,1092.0,TA,TA,Y,22.965379190981302,11.101977985990116,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,New,Partial,4014,882.624285760335,261.1146565096858,2.9934397235753303,34.06735717697142,0,0,1,1,1
2338,20,RL,21.472481223453105,14.201835318222,None,Reg,Lvl,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,119.89621196049451,702.3471245153631,GasA,Ex,Y,SBrkr,6.379212188466771,0.0,0.0,8.212790094735325,0.0,0.0,3,2.2371970827689367,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,TA,Attchd,2007.0,Unf,2.0,480.0,TA,TA,Y,0.0,23.589152416563778,0.0,0.0,0.0,0.0,None,None,0.0,9,2007,New,Partial,4014,708.7263367038299,6.379212188466771,4.118598541384468,23.589152416563778,0,0,1,1,1
2339,20,RL,19.687482779490473,13.9351849265537,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,17.024877140070714,Gd,TA,PConc,Gd,TA,Av,GLQ,153.15844599162406,Unf,0.0,79.94118849167828,706.3763231100259,GasA,Ex,Y,SBrkr,6.384112492355731,0.0,0.0,8.220935608089723,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,35.32942084299453,9.643047482734508,0.0,0.0,0.0,0.0,None,None,0.0,12,2007,WD,Normal,4010,712.7604356023816,159.5425584839798,2.9934397235753303,44.97246832572904,0,0,1,1,0
2340,20,RL,19.01179874575357,13.78020359650269,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.7493667838776,Gd,TA,PConc,Gd,Gd,Av,GLQ,154.43187316344375,Unf,0.0,76.6289084583951,688.6232680612621,GasA,Ex,Y,SBrkr,6.368313283286167,0.0,0.0,8.194686607389995,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,672.0,TA,TA,Y,42.24570005622873,8.966115611785321,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,WD,Normal,4011,694.9915813445483,160.80018644672992,2.9934397235753303,51.21181566801405,0,0,1,1,1
2341,60,RL,19.01179874575357,14.119087122960563,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,92.38177866413031,476.5827717809885,GasA,Ex,Y,SBrkr,6.044226670835943,1200.7590811598145,0.0,8.535735192918914,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2006.0,RFn,3.0,574.0,TA,TA,Y,48.83726242503157,11.214965126387991,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Family,4012,1683.386079611639,1206.8033078306505,2.534418317504179,60.05222755141956,0,1,1,1,0
2342,60,RL,19.85405093262318,13.917738305204153,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,109.11071048420177,610.36594147254,GasA,Ex,Y,SBrkr,6.258591001755836,624.6144591476151,0.0,8.43860867137839,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,BuiltIn,2006.0,RFn,3.0,859.0,TA,TA,Y,0.0,9.643047482734508,0.0,0.0,0.0,0.0,None,None,0.0,3,2007,WD,Normal,4012,1241.2389916219108,630.8730501493709,2.534418317504179,9.643047482734508,0,1,1,1,0
2343,20,FV,19.351559328722903,13.88246671654247,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.329403736465244,Unf,0.0,109.7022044440735,625.1423203262723,GasA,Ex,Y,SBrkr,6.279197342929525,0.0,0.0,8.047340527720234,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2007.0,RFn,2.0,598.0,TA,TA,Y,0.0,18.575807045719575,0.0,0.0,0.0,0.0,None,None,0.0,11,2007,New,Partial,4014,631.4215176692018,18.608601079394766,2.0,18.575807045719575,0,0,1,1,0
2344,20,FV,19.85405093262318,13.973432598209927,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,110.7318994624073,623.9128533353884,GasA,Ex,Y,SBrkr,6.27750226121291,0.0,0.0,8.04454951237821,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0.0,22.651705694181725,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,New,Partial,4013,630.1903555966013,6.27750226121291,2.0,22.651705694181725,0,0,1,1,0
2345,60,FV,19.351559328722903,13.88246671654247,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,87.35051349571388,Unf,0.0,65.2362746874545,439.7618040363166,GasA,Ex,Y,SBrkr,5.974078870934622,1077.7219194397321,0.0,8.412270874213165,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.0,None,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,41.09076585258279,15.285659759913315,0.0,0.0,0.0,0.0,None,None,0.0,11,2007,New,Partial,4014,1523.4578023469835,1171.0465118063805,2.534418317504179,56.37642561249611,0,1,1,1,0
2346,60,FV,20.834997076327234,14.300651558515218,None,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,None,Unf,0.0,Unf,0.0,77.19843172000273,365.18652208225484,GasA,Ex,Y,SBrkr,5.8110651794199555,1036.8029606326056,0.0,8.260908572405578,0.0,0.0,3,0.0,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.0,None,Attchd,2007.0,Unf,2.0,561.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,New,Partial,4014,1407.8005478942805,1042.6140258120256,3.0,0.0,0,1,1,1,0
2347,60,FV,25.490867451330963,14.66494319448372,None,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2007,Hip,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,149.74102852734714,Unf,0.0,36.790692210445755,465.06738894198304,GasA,Ex,Y,SBrkr,6.022913608034389,1113.7205135748645,0.0,8.472467534641416,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.261968016798387,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,3.0,880.0,TA,TA,Y,38.72394918933574,17.622858515159823,0.0,0.0,0.0,0.0,None,None,0.0,12,2007,New,Partial,4014,1584.810816124882,1269.484455710246,3.5278580410795093,56.34680770449556,0,1,1,1,1
2348,20,FV,21.314283367919522,14.306942374875776,None,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,122.00736764093307,720.8547541119491,GasA,Ex,Y,SBrkr,6.406235855394628,0.0,0.0,8.25775593816192,0.0,0.0,2,0.0,2,0.7509568577639583,Ex,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,2.0,594.0,TA,TA,Y,0.0,24.97040393617261,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,New,Partial,4014,727.2609899673437,6.406235855394628,2.0,24.97040393617261,0,0,1,1,1
2349,20,FV,23.760516023392615,14.590062789845518,None,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.599290587889136,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,126.9978050873054,765.243202546185,GasA,Ex,Y,SBrkr,6.452557204066123,0.0,0.0,8.33509341190205,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,2006.0,Fin,3.0,658.0,TA,TA,Y,29.685682071623436,12.286930332397853,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,WD,Normal,4012,771.6957597502511,6.452557204066123,2.0,41.97261240402129,0,0,1,1,1
2350,60,FV,21.472481223453105,14.346702451877226,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.503390254970075,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,101.82505895813094,550.7368623214956,GasA,Ex,Y,SBrkr,6.1697947180209045,1563.2889529550769,0.0,8.802976250852657,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Min2,0.9033340459133361,Gd,BuiltIn,2004.0,RFn,3.0,744.0,TA,TA,Y,42.3888126438987,17.622858515159823,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,4008,2120.1956099945933,1569.4587476730978,2.534418317504179,60.01167115905852,0,1,1,1,1
2351,20,RL,17.790097597019674,13.569682149589534,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,98.78412021538716,526.465008537842,GasA,Ex,Y,SBrkr,6.130741017826046,0.0,0.0,7.804534368439195,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,18.2416401044493,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,New,Partial,4013,532.595749555668,6.130741017826046,1.534418317504179,18.2416401044493,0,0,0,1,0
2352,20,RL,17.790097597019674,13.569682149589534,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,101.04484913456892,544.4743921848645,GasA,Ex,Y,SBrkr,6.159892625767857,0.0,0.0,7.851953795004788,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,11.437549252071772,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,WD,Normal,4012,550.6342848106324,6.159892625767857,1.534418317504179,11.437549252071772,0,0,0,1,0
