,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf,Alley_0,Alley_3,Alley_6,Utilities_7,Utilities_9,BldgType_2,BldgType_4,BldgType_5,BldgType_7,ExterQual_2,ExterQual_3,ExterQual_4,ExterQual_5,BsmtQual_0,BsmtQual_2,BsmtQual_3,BsmtQual_4,BsmtQual_5,BsmtCond_0,BsmtCond_1,BsmtCond_2,BsmtCond_3,BsmtCond_4,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_5,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,BsmtFinType1_4,BsmtFinType1_5,BsmtFinType1_6,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,BsmtFinType2_4,BsmtFinType2_5,BsmtFinType2_6,KitchenQual_2,KitchenQual_3,KitchenQual_4,KitchenQual_5,FireplaceQu_0,FireplaceQu_1,FireplaceQu_2,FireplaceQu_3,FireplaceQu_4,FireplaceQu_5,GarageFinish_0,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,GarageQual_4,GarageQual_5,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,GarageCond_4,GarageCond_5,PoolQC_0,PoolQC_2,PoolQC_4,PoolQC_5,SalePrice
1147,5,5,90.0,10768,9,7,7,4,3,24,2,2,2,5,8,83,54,5,1,9,10,2,0.0,4,5,1157.0,0.0,280.0,1437.0,1,3,1,4,1437,0,0,1437,1.0,0.0,2,0,3,1,6,6,1,1,68,2.0,528.0,2,0,21,0,0,180,0,4,1,0,9,1,8,6,2874.0,3.0,201,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,218000
1148,13,5,85.0,9350,9,9,7,2,3,12,2,2,7,5,8,72,49,5,1,3,3,2,0.0,4,6,633.0,0.0,586.0,1219.0,1,4,1,4,1265,0,0,1265,0.0,1.0,2,0,3,1,6,6,1,1,57,2.0,502.0,2,0,92,0,96,0,0,2,1,0,1,2,8,6,2484.0,2.5,188,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,179900
1149,0,5,34.0,5001,9,7,7,2,3,16,2,2,2,7,5,114,58,5,1,12,13,3,166.0,3,6,904.0,0.0,410.0,1314.0,1,5,1,4,1314,0,0,1314,1.0,0.0,2,0,2,1,6,6,1,1,100,2.0,626.0,2,172,62,0,0,0,0,4,1,0,9,3,8,6,2628.0,3.0,234,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,230000
1150,5,5,92.0,11932,9,9,7,7,3,21,1,2,2,8,5,114,58,5,1,12,13,3,186.0,3,6,0.0,0.0,1580.0,1580.0,1,5,1,4,1580,0,0,1580,0.0,0.0,2,0,3,1,7,6,0,1,100,3.0,830.0,2,0,24,0,0,0,0,4,1,0,8,2,3,1,3160.0,2.0,24,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,235128
1151,10,5,76.0,9120,9,9,7,2,3,14,2,2,5,6,6,81,24,3,1,6,6,1,270.0,3,5,442.0,0.0,459.0,901.0,1,3,1,4,943,933,0,1876,0.0,0.0,2,1,4,1,8,6,1,1,66,2.0,540.0,2,0,69,0,0,0,0,4,1,0,9,2,8,6,2777.0,2.5,69,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,185000
1152,2,5,24.0,2280,9,9,7,2,3,13,2,2,5,6,5,85,28,5,1,9,2,2,0.0,3,5,311.0,0.0,544.0,855.0,1,2,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,7,6,1,1,70,2.0,440.0,2,26,0,0,0,0,0,4,1,0,9,4,8,6,2311.0,2.5,26,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,146000
1153,5,5,0.0,14778,9,7,2,5,3,6,4,2,2,6,7,61,56,3,1,6,6,1,72.0,3,5,728.0,0.0,568.0,1296.0,1,5,1,4,1640,0,0,1640,1.0,0.0,1,0,3,1,7,6,1,5,85,2.0,924.0,2,108,0,0,216,0,0,4,1,0,2,2,8,6,2936.0,2.0,324,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,224000
1154,5,5,109.0,8724,9,9,7,2,3,19,2,2,2,5,5,75,18,5,1,12,13,2,0.0,3,5,492.0,0.0,402.0,894.0,1,4,1,4,894,0,0,894,0.0,0.0,1,0,3,1,5,6,1,1,60,2.0,450.0,2,0,0,0,0,0,0,4,1,0,7,1,8,6,1788.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,129000
1155,15,5,60.0,12900,9,9,7,2,3,19,1,2,6,4,4,76,19,5,1,9,10,2,0.0,3,5,1198.0,0.0,0.0,1198.0,1,3,1,4,1258,0,0,1258,2.0,0.0,0,2,0,2,6,6,0,4,61,2.0,400.0,2,120,0,0,0,0,0,4,1,0,0,2,8,3,2456.0,3.0,120,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,108959
1156,13,5,0.0,16157,9,7,7,7,3,24,1,2,7,5,7,85,28,5,1,9,10,2,0.0,3,6,680.0,391.0,289.0,1360.0,1,5,1,4,1432,0,0,1432,1.0,0.0,1,1,2,1,5,6,1,1,70,2.0,588.0,2,168,180,0,0,0,0,4,1,0,8,1,8,6,2792.0,2.5,348,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,194000
1157,5,5,79.0,9541,9,7,7,2,3,16,2,2,2,7,5,116,59,5,1,12,13,3,268.0,3,6,0.0,0.0,1502.0,1502.0,1,5,1,4,1502,0,0,1502,0.0,0.0,2,0,3,1,7,6,0,1,101,2.0,644.0,2,0,114,0,0,0,0,4,1,0,11,3,6,1,3004.0,2.0,114,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,233170
1158,5,5,64.0,10475,9,7,7,4,3,5,2,2,2,8,5,115,58,5,1,12,13,3,72.0,3,6,0.0,0.0,1694.0,1694.0,1,5,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,7,6,0,1,100,3.0,776.0,2,160,33,0,0,0,0,4,1,0,4,4,8,6,3388.0,2.0,193,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,245350
1159,10,5,58.0,10852,9,7,7,2,3,8,6,2,5,6,5,107,50,5,1,12,13,2,0.0,3,6,786.0,0.0,173.0,959.0,1,5,1,4,959,712,0,1671,1.0,0.0,2,1,3,1,7,6,1,1,92,2.0,472.0,2,0,38,0,0,0,0,4,1,0,4,0,8,6,2630.0,3.5,38,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,173000
1160,11,5,120.0,13728,9,9,7,4,3,7,2,2,5,6,7,44,36,3,1,11,12,2,0.0,3,5,626.0,0.0,501.0,1127.0,1,5,1,4,1236,872,0,2108,0.0,0.0,2,0,4,1,7,6,2,2,28,2.0,540.0,2,0,0,0,0,90,0,4,1,0,9,2,8,6,3235.0,2.0,90,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,235000
1161,13,5,76.0,9880,9,9,7,2,3,11,2,2,7,6,6,84,27,5,1,9,10,2,0.0,3,5,522.0,0.0,574.0,1096.0,1,3,1,4,1118,0,0,1118,1.0,0.0,1,0,3,1,6,6,1,1,69,1.0,358.0,2,203,0,0,0,0,576,0,1,0,9,2,8,6,2214.0,2.0,203,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,171000
1162,5,5,76.0,9120,9,9,7,2,3,12,2,2,2,6,6,65,8,3,1,8,8,2,0.0,3,5,662.0,0.0,599.0,1261.0,1,5,1,4,1261,0,0,1261,1.0,0.0,1,0,3,1,6,6,1,1,50,2.0,433.0,2,0,0,0,0,288,0,4,3,1400,2,2,8,6,2522.0,2.0,288,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,163000
1163,2,1,35.0,4017,9,7,7,2,3,21,2,2,5,7,5,113,57,5,1,8,8,2,0.0,3,6,0.0,0.0,625.0,625.0,1,5,1,4,625,625,0,1250,0.0,0.0,2,1,2,1,5,6,0,5,98,2.0,625.0,2,0,54,0,0,0,0,4,1,0,5,2,8,6,1875.0,2.5,54,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,171900
1164,9,5,138.0,18030,9,7,6,2,3,4,2,2,0,5,6,53,44,5,1,8,8,2,0.0,3,5,152.0,469.0,977.0,1598.0,1,3,1,4,1636,971,479,3086,0.0,0.0,3,0,3,1,12,0,1,6,0,0.0,0.0,2,122,0,0,0,0,0,2,1,0,5,1,8,6,4205.0,3.0,122,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,200500
1165,11,5,80.0,16560,9,7,7,2,3,6,2,2,5,6,8,42,0,5,1,13,14,2,0.0,3,4,503.0,0.0,449.0,952.0,1,3,1,4,1170,1175,0,2345,0.0,0.0,2,1,4,1,9,6,1,5,25,2.0,360.0,2,0,0,0,0,0,0,4,1,0,9,0,8,6,3297.0,2.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,239000
1166,9,5,85.0,10678,9,9,7,2,3,15,2,2,0,8,5,99,50,3,1,6,6,1,337.0,3,6,700.0,0.0,983.0,1683.0,1,5,1,4,2129,743,0,2872,0.0,0.0,2,1,4,1,9,6,1,1,84,2.0,541.0,2,0,33,0,0,0,0,4,1,0,6,1,8,6,4555.0,2.5,33,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,285000
1167,5,5,37.0,6951,9,7,7,5,3,11,2,2,2,5,5,91,35,5,1,6,10,2,0.0,3,5,658.0,0.0,218.0,876.0,1,3,1,4,923,0,0,923,1.0,0.0,1,0,3,1,5,6,0,1,76,1.0,264.0,2,362,0,0,0,0,0,2,1,0,1,2,8,6,1799.0,2.0,362,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,119500
1168,9,8,0.0,3950,9,9,6,2,3,17,0,2,0,6,8,36,54,5,1,8,8,2,0.0,3,5,468.0,0.0,350.0,818.0,1,3,1,4,818,406,0,1224,0.0,0.0,1,0,3,1,5,6,0,5,19,1.0,210.0,0,0,0,116,0,0,0,4,1,0,3,3,8,6,2042.0,1.0,116,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,115000
1169,9,5,54.0,7681,9,7,7,7,3,6,2,2,0,5,6,31,0,5,1,13,14,2,0.0,3,4,0.0,0.0,731.0,731.0,1,5,1,4,820,523,0,1343,0.0,0.0,1,1,3,1,7,6,1,5,14,1.0,186.0,2,192,0,102,0,0,0,4,1,0,9,3,8,6,2074.0,1.5,294,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,154900
1170,5,5,77.0,8335,9,9,7,4,3,7,2,2,2,5,5,61,4,5,1,13,14,2,0.0,3,2,0.0,0.0,0.0,0.0,1,4,1,4,1124,0,0,1124,0.0,0.0,1,0,3,1,5,3,1,6,0,0.0,0.0,0,0,36,190,0,0,0,4,1,0,6,0,8,6,1124.0,1.0,226,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93000
1171,10,5,0.0,11170,9,5,7,4,3,23,2,2,5,7,5,97,41,5,1,8,8,2,0.0,3,1,1216.0,0.0,0.0,1216.0,1,5,1,4,1298,1216,0,2514,0.0,0.0,2,1,4,1,8,6,0,1,82,2.0,693.0,2,0,0,0,0,0,0,0,1,0,6,0,8,6,3730.0,2.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,250000
1172,0,8,64.0,5587,9,7,5,2,2,6,2,2,2,8,5,115,58,3,1,5,5,3,186.0,3,6,1480.0,0.0,120.0,1600.0,1,5,1,4,1652,0,0,1652,1.0,1.0,2,0,2,1,5,6,1,1,100,2.0,482.0,2,162,53,0,153,0,0,4,1,0,2,2,6,1,3252.0,3.5,368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,392500
1173,6,5,60.0,10800,9,9,7,2,3,17,2,2,2,5,6,30,0,3,1,11,12,2,0.0,3,4,821.0,0.0,299.0,1120.0,1,5,1,4,1130,0,0,1130,1.0,0.0,1,0,2,1,5,6,1,5,62,2.0,720.0,2,229,0,0,0,0,0,4,1,0,8,0,8,6,2250.0,2.0,229,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,120000
1174,5,5,50.0,35133,7,9,7,2,2,23,2,2,2,5,4,70,13,3,1,8,8,1,226.0,3,5,1159.0,0.0,413.0,1572.0,1,4,1,4,1572,0,0,1572,1.0,0.0,1,1,3,1,5,6,2,0,55,3.0,995.0,2,0,263,0,0,263,0,4,1,0,7,1,8,6,3144.0,2.5,526,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,186700
1175,9,5,60.0,9738,9,9,7,2,3,7,2,2,0,5,7,34,0,5,1,0,0,2,0.0,4,4,392.0,0.0,392.0,784.0,1,4,1,4,949,272,0,1221,1.0,0.0,1,0,4,1,7,6,0,1,57,1.0,392.0,2,0,0,236,0,0,0,4,1,0,5,0,8,6,2005.0,2.0,236,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,104900
1176,4,5,107.0,10615,9,7,6,4,2,17,0,0,5,3,5,12,20,5,1,6,6,2,0.0,3,5,440.0,0.0,538.0,978.0,1,3,1,4,1014,685,0,1699,1.0,0.0,2,0,3,2,7,6,0,4,13,2.0,420.0,2,0,74,0,0,0,0,4,1,0,10,3,8,5,2677.0,3.0,74,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,95000
1177,5,5,89.0,12461,9,9,7,4,3,15,2,2,2,8,5,101,45,5,1,7,7,2,0.0,3,6,1456.0,0.0,168.0,1624.0,1,5,1,4,1624,0,0,1624,1.0,0.0,2,0,2,1,5,6,1,1,86,3.0,757.0,2,0,114,192,0,0,0,0,1,0,9,0,8,6,3248.0,3.0,306,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,262000
1178,10,5,68.0,8935,9,7,7,2,3,5,2,2,5,7,5,109,52,5,1,12,13,1,95.0,3,6,0.0,0.0,831.0,831.0,1,5,1,4,831,829,0,1660,0.0,0.0,2,1,3,1,7,6,0,1,94,2.0,493.0,2,144,68,0,0,0,0,4,1,0,9,3,8,6,2491.0,2.5,212,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,195000
1179,10,5,60.0,7500,9,9,7,2,3,8,2,2,5,7,5,106,49,5,1,12,13,2,0.0,3,6,0.0,0.0,994.0,994.0,1,4,1,4,1028,776,0,1804,0.0,0.0,2,1,3,1,7,6,1,1,91,2.0,442.0,2,140,60,0,0,0,0,4,1,0,8,4,8,6,2798.0,2.5,200,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,189000
1180,2,1,24.0,2645,9,9,7,2,3,21,2,2,5,8,5,106,50,5,1,8,8,1,456.0,3,6,0.0,0.0,776.0,776.0,1,5,1,4,764,677,0,1441,0.0,0.0,2,1,2,1,5,6,0,5,91,2.0,492.0,2,206,0,0,0,0,0,4,1,0,2,1,8,6,2217.0,2.5,206,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,174000
1181,9,8,60.0,9600,9,9,7,2,3,17,2,2,0,5,8,35,44,4,1,12,13,2,0.0,3,6,0.0,0.0,702.0,702.0,1,4,1,4,842,630,0,1472,0.0,0.0,1,0,3,1,6,6,0,5,18,1.0,250.0,1,0,0,84,0,0,0,1,1,0,9,1,8,6,2174.0,1.0,84,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,125000
1182,0,8,0.0,4500,9,9,7,7,3,11,2,2,2,6,5,106,49,3,1,12,13,1,425.0,3,6,883.0,0.0,341.0,1224.0,1,5,1,4,1224,0,0,1224,1.0,0.0,2,0,2,1,5,6,0,1,91,2.0,402.0,2,0,304,0,0,0,0,4,1,0,8,3,8,6,2448.0,3.0,304,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,165000
1183,10,5,80.0,9364,9,9,7,4,3,19,2,2,5,6,7,76,19,5,1,6,6,3,143.0,3,5,371.0,0.0,292.0,663.0,1,3,1,4,663,689,0,1352,0.0,0.0,1,1,4,1,7,6,0,1,61,1.0,299.0,2,379,36,0,0,0,0,2,1,0,5,4,8,6,2015.0,1.5,415,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,158000
1184,10,5,51.0,8029,9,7,7,2,3,8,2,2,5,6,5,112,55,5,1,12,13,2,0.0,3,6,0.0,0.0,728.0,728.0,1,5,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,8,6,0,1,97,2.0,400.0,2,100,24,0,0,0,0,4,1,0,9,2,8,6,2184.0,2.5,124,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,176000
1185,10,5,58.0,14054,9,7,7,2,3,8,2,2,5,7,5,113,56,5,1,12,13,2,0.0,3,6,0.0,0.0,879.0,879.0,1,5,1,4,879,984,0,1863,0.0,0.0,2,1,4,1,9,6,1,3,98,3.0,660.0,2,100,17,0,0,0,0,4,1,0,2,0,6,1,2742.0,2.5,117,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,219210
1186,12,8,65.0,8850,9,7,6,4,3,17,2,2,4,7,6,26,0,5,1,8,8,2,0.0,3,4,0.0,0.0,815.0,815.0,1,5,1,4,815,875,0,1690,0.0,0.0,1,0,3,1,7,6,1,5,9,1.0,225.0,2,0,0,330,0,0,0,4,1,0,9,0,5,6,2505.0,1.0,330,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,144000
1187,5,5,70.0,9100,9,9,7,2,3,5,2,2,2,7,5,108,51,5,1,12,13,2,0.0,3,6,0.0,0.0,1212.0,1212.0,1,5,1,4,1212,0,0,1212,0.0,0.0,2,0,3,1,6,6,0,1,93,2.0,573.0,2,356,0,0,0,0,0,4,1,0,8,3,8,6,2424.0,2.0,356,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,178000
