,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
1094,5,5.0,74.0,5868,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,7,63,50,5.0,1,8,8,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,248.0,3.0,240.0,448.0,6.842683282238422,1,5.0,1,4,6.842683282238422,0,0,6.842683282238422,1.0,0.0,1,0,2,1,3.0,4,6,0,0.0,1,48,3.0,1.0,308.0,3.0,3.0,2,0.0,0.0,80,0,160,0,0.0,4,1,0,7,4,8,6.0,7.5352967024440884,2.0,240
1095,5,5.0,78.0,9317,9.0,0.0,7.0,7.0,9.0,2.0,3.0,5,2,2,2.0,2,6,5,113,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1290.0,7.181591944611865,1,4.0,1,4,7.181591944611865,0,0,7.181591944611865,0.0,0.0,2,0,3,1,4.0,6,6,1,4.0,1,98,2.0,2.0,440.0,3.0,3.0,2,0.0,3.1354942159291497,0,0,0,0,0.0,4,1,0,5,1,8,6.0,7.874358824729881,2.0,22
1096,11,8.0,60.0,6882,9.0,0.0,9.0,7.0,9.0,2.0,3.0,9,2,2,2.0,5,6,7,24,56,5.0,1,13,14,2,0.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,684.0,6.529418838262226,1,3.0,1,4,6.651571873589727,582,0,7.212294468500341,0.0,0.0,1,1,3,1,4.0,7,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,2,4.919980925828125,0.0,115,0,0,0,0.0,4,1,0,5,1,8,6.0,7.620705086838262,1.5,251
1097,0,5.0,0.0,3696,9.0,0.0,9.0,7.0,9.0,2.0,3.0,22,2,2,7.0,2,8,5,93,36,5.0,1,6,6,2,0.0,4.0,3.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1074.0,6.980075940561763,1,5.0,1,4,6.9930151229329605,0,0,6.9930151229329605,0.0,0.0,1,1,2,1,4.0,5,6,0,0.0,1,79,2.0,2.0,461.0,3.0,3.0,2,0.0,4.31748811353631,137,0,0,0,0.0,4,1,0,1,1,8,6.0,7.679251425953058,1.5,211
1098,9,8.0,50.0,6000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,3,2,2,2.0,0,4,6,45,0,5.0,1,8,8,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,672.0,1.0,0.0,0.0,6.511745329644728,1,3.0,1,4,6.630683385642372,567,0,7.1891677384203225,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,5,29,1.0,1.0,240.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,9,3,8,6.0,7.599401333415815,1.0,0
1099,5,5.0,82.0,11880,9.0,0.0,7.0,7.0,9.0,2.0,3.0,14,6,2,2.0,2,7,5,85,28,5.0,1,9,10,1,5.332718793265369,3.0,3.0,5.0,4.0,3.0,1.0,5.0,704.0,1.0,0.0,567.0,7.148345743900068,1,3.0,1,4,7.379008127628304,0,0,7.379008127628304,0.0,0.0,2,0,3,1,3.0,7,6,1,3.0,1,70,2.0,2.0,478.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,6,3,0,5.0,7.96311205897929,2.0,0
1100,6,5.0,60.0,8400,9.0,0.0,9.0,6.0,9.0,2.0,3.0,18,2,2,2.0,2,2,5,30,0,5.0,1,13,14,2,0.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,290.0,1.0,0.0,0.0,5.673323267171493,1,3.0,0,1,6.0844994130751715,0,0,6.0844994130751715,0.0,0.0,1,0,1,1,2.0,3,6,0,0.0,5,23,1.0,1.0,246.0,3.0,3.0,0,0.0,0.0,0,0,0,0,0.0,4,1,0,0,3,8,6.0,6.591673732008658,1.0,0
1101,5,5.0,61.0,9758,9.0,0.0,7.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,5,78,21,5.0,1,6,8,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,412.0,2.0,287.0,251.0,6.85751406254539,1,3.0,1,4,6.85751406254539,0,0,6.85751406254539,0.0,0.0,1,0,3,1,3.0,5,6,0,0.0,5,73,1.0,1.0,280.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,9,1,8,6.0,7.550135342488429,1.0,0
1102,5,5.0,70.0,7000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,7,67,52,5.0,1,13,14,1,3.828641396489095,3.0,3.0,5.0,3.0,3.0,1.0,3.0,588.0,1.0,0.0,422.0,6.918695219020472,1,5.0,1,4,7.034387929915503,0,0,7.034387929915503,0.0,0.0,1,0,2,1,3.0,6,6,0,0.0,1,52,2.0,1.0,254.0,3.0,3.0,2,0.0,2.833213344056216,0,0,0,0,0.0,3,1,0,6,1,8,2.0,7.6708948313621175,1.0,16
1103,5,5.0,79.0,8910,9.0,0.0,9.0,7.0,9.0,4.0,3.0,12,2,2,2.0,2,6,6,66,9,3.0,1,3,3,2,0.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,6.486160788944089,1,5.0,1,4,7.085901464365611,0,0,7.085901464365611,0.0,1.0,1,0,3,1,3.0,6,6,1,2.0,3,46,3.0,2.0,539.0,3.0,3.0,2,0.0,0.0,192,0,0,0,0.0,4,1,0,9,0,8,6.0,7.52294091807237,1.5,192
1104,2,8.0,24.0,2016,9.0,0.0,9.0,7.0,9.0,2.0,3.0,2,2,2,7.0,5,5,5,77,20,5.0,1,6,6,1,5.720311776607412,3.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,630.0,6.447305862541213,1,3.0,1,4,6.447305862541213,672,0,7.172424577124845,0.0,0.0,2,1,3,1,3.0,6,6,0,0.0,5,62,1.0,2.0,440.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,6,1,8,6.0,7.566828479208331,2.5,0
1105,10,5.0,98.0,12256,9.0,0.0,7.0,7.0,9.0,4.0,3.0,15,2,2,2.0,5,8,5,101,45,5.0,1,6,6,1,5.8944028342648505,4.0,3.0,6.0,5.0,3.0,3.0,6.0,1032.0,1.0,0.0,431.0,7.288927694521257,1,5.0,1,4,7.313886831633462,1122,0,7.872073979866873,1.0,0.0,2,1,3,1,4.0,9,6,2,3.0,1,86,2.0,2.0,712.0,3.0,3.0,2,5.231108616854587,3.4965075614664802,0,0,0,0,0.0,4,1,0,6,4,8,6.0,8.315321775377567,3.5,218
1106,5,5.0,114.0,10357,9.0,0.0,7.0,7.0,9.0,4.0,3.0,20,1,2,2.0,2,7,5,97,41,3.0,1,6,6,2,0.0,4.0,3.0,6.0,4.0,3.0,2.0,6.0,738.0,1.0,0.0,172.0,6.814542897259958,1,4.0,1,4,7.274479558773871,0,0,7.274479558773871,1.0,0.0,2,0,3,1,4.0,6,6,1,3.0,1,82,3.0,2.0,719.0,3.0,3.0,2,0.0,5.501258210544727,0,0,0,0,0.0,4,1,0,7,1,8,6.0,7.763446388727362,3.0,244
1107,10,5.0,168.0,23257,9.0,0.0,2.0,5.0,9.0,5.0,3.0,8,2,2,2.0,5,7,5,113,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,868.0,6.767343125265392,1,5.0,1,4,6.78897174299217,1134,0,7.611842399580417,0.0,0.0,2,1,3,1,4.0,9,6,1,4.0,3,98,2.0,2.0,422.0,3.0,3.0,2,0.0,4.61512051684126,0,0,0,0,0.0,4,1,0,11,0,6,1.0,7.969011781106478,2.5,100
1108,10,5.0,0.0,8063,9.0,0.0,9.0,7.0,9.0,2.0,3.0,8,2,2,2.0,5,6,5,107,50,5.0,1,12,13,2,0.0,3.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,924.0,6.829793737512425,1,5.0,1,4,6.855408798609928,742,0,7.43307534889858,0.0,0.0,2,1,3,1,3.0,7,6,1,3.0,1,92,2.0,2.0,463.0,3.0,3.0,2,4.61512051684126,3.8918202981106265,0,0,0,0,0.0,4,1,0,2,1,8,5.0,7.869019376499023,2.5,148
1109,5,5.0,107.0,11362,9.0,0.0,7.0,7.0,9.0,2.0,3.0,16,2,2,2.0,2,8,5,111,55,5.0,1,8,8,3,3.7612001156935624,4.0,3.0,6.0,5.0,3.0,2.0,6.0,1039.0,1.0,0.0,797.0,7.515889085215125,1,5.0,1,4,7.515889085215125,0,0,7.515889085215125,1.0,0.0,2,0,3,1,4.0,7,6,1,4.0,1,96,3.0,3.0,862.0,3.0,3.0,2,4.836281906951478,5.225746673713202,0,0,0,0,0.0,4,1,0,5,3,8,6.0,8.208764045819667,3.0,310
1110,10,5.0,0.0,8000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,8,2,2,2.0,5,6,5,102,46,5.0,1,6,6,2,0.0,3.0,3.0,6.0,4.0,3.0,1.0,6.0,219.0,1.0,0.0,554.0,6.651571873589727,1,4.0,1,4,6.651571873589727,885,0,7.413970290190444,1.0,0.0,2,1,3,1,3.0,8,6,1,3.0,1,87,3.0,2.0,431.0,3.0,3.0,2,5.41610040220442,4.442651256490317,0,0,0,0,0.0,4,1,0,8,2,8,6.0,7.796469243086058,3.5,308
1111,10,5.0,80.0,10480,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,2,2,2.0,5,7,6,83,26,3.0,1,9,10,1,6.493753839851686,3.0,3.0,5.0,3.0,3.0,1.0,5.0,403.0,1.0,0.0,400.0,6.6895992691789665,1,3.0,1,4,7.002155954403621,866,0,7.583247524303362,0.0,0.0,2,1,4,1,3.0,8,6,1,4.0,1,68,2.0,2.0,483.0,3.0,3.0,2,0.0,4.248495242049359,0,0,0,0,0.0,4,1,0,11,2,8,6.0,7.92588031673756,2.5,69
1112,5,5.0,73.0,7100,9.0,0.0,7.0,7.0,9.0,4.0,3.0,12,2,2,2.0,2,5,7,64,7,5.0,1,14,15,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,6.0,708.0,1.0,0.0,108.0,6.705639094860003,1,3.0,1,0,6.705639094860003,0,0,6.705639094860003,1.0,0.0,1,0,2,1,3.0,5,6,0,0.0,5,49,1.0,1.0,308.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,9,0,8,6.0,7.398174092970465,2.0,0
1113,5,5.0,66.0,8923,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,7,60,56,5.0,1,13,14,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,643.0,1.0,0.0,365.0,6.9167150203536085,1,4.0,1,4,6.9167150203536085,0,0,6.9167150203536085,1.0,0.0,1,0,2,1,4.0,6,6,0,0.0,1,45,1.0,1.0,240.0,3.0,3.0,2,0.0,2.9444389791664403,0,0,0,0,0.0,4,1,0,7,1,8,6.0,7.6093665379542115,2.0,18
1114,5,5.0,90.0,5400,9.0,0.0,9.0,7.0,9.0,2.0,3.0,17,2,2,2.0,2,5,7,61,50,5.0,1,8,8,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,415.0,1.0,0.0,418.0,6.726233402358747,1,5.0,1,4,6.726233402358747,0,0,6.726233402358747,0.0,0.0,1,0,2,1,4.0,4,6,0,0.0,5,47,1.0,1.0,326.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,2,1,0,10,0,8,6.0,7.418780882750794,1.0,0
1115,5,5.0,93.0,12085,9.0,0.0,9.0,7.0,9.0,2.0,3.0,16,2,2,2.0,2,8,5,114,57,3.0,1,12,13,3,5.796057750765372,4.0,3.0,6.0,5.0,3.0,1.0,6.0,1004.0,1.0,0.0,730.0,7.45876269238096,1,5.0,1,4,7.45876269238096,0,0,7.45876269238096,1.0,0.0,2,0,3,1,5.0,7,6,1,4.0,1,99,2.0,3.0,928.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,2,1,6,1.0,8.15162164696975,3.0,0
1116,13,5.0,0.0,7750,9.0,0.0,9.0,7.0,9.0,2.0,3.0,8,2,2,2.0,7,8,5,109,52,3.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,353.0,1.0,0.0,55.0,6.013715156042802,1,5.0,1,4,6.659293919683638,640,0,7.258412150595307,1.0,0.0,2,1,3,1,4.0,7,6,1,3.0,3,94,3.0,2.0,527.0,3.0,3.0,2,4.795790545596741,0.0,0,0,0,0,0.0,4,1,0,5,3,8,6.0,7.510977752014095,3.5,120
1117,5,5.0,57.0,9764,9.0,0.0,7.0,7.0,9.0,7.0,3.0,19,1,2,2.0,2,5,7,74,53,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,702.0,1.0,0.0,192.0,6.796823718274855,1,5.0,1,4,6.796823718274855,0,0,6.796823718274855,1.0,0.0,1,0,3,1,4.0,5,6,0,0.0,1,59,2.0,2.0,450.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,7,2,8,6.0,7.489412083508719,2.0,0
1118,13,5.0,85.0,13825,9.0,0.0,9.0,7.0,9.0,2.0,3.0,19,2,2,2.0,7,5,6,65,37,5.0,1,8,8,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,533.0,6.280395838960195,1,3.0,1,4,6.92951677076365,580,0,7.379008127628304,0.0,1.0,1,0,3,1,3.0,6,3,0,0.0,3,50,2.0,1.0,300.0,3.0,3.0,2,5.638354669333745,3.5553480614894135,0,0,0,0,0.0,4,1,0,3,2,8,6.0,7.666221925662725,1.5,314
1119,5,5.0,70.0,7560,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,5,66,9,5.0,1,3,14,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,369.0,1.0,0.0,671.0,6.947937068614969,1,3.0,1,0,6.947937068614969,0,0,6.947937068614969,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,1,51,2.0,1.0,286.0,3.0,3.0,2,4.948759890378168,0.0,252,0,0,0,0.0,1,1,0,9,0,8,6.0,7.640603826393634,1.0,392
1120,6,8.0,59.0,8263,9.0,0.0,9.0,6.0,9.0,2.0,2.0,9,2,2,2.0,2,6,5,30,0,5.0,1,3,3,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1012.0,6.920671504248683,1,3.0,1,0,6.920671504248683,0,0,6.920671504248683,0.0,0.0,1,0,2,1,3.0,6,6,1,4.0,5,13,1.0,1.0,308.0,3.0,3.0,2,0.0,3.1354942159291497,112,0,0,0,0.0,2,1,0,7,1,8,6.0,7.613324979540639,1.0,134
1121,5,5.0,84.0,10084,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,2,7,5,112,56,5.0,1,12,13,1,5.2832037287379885,4.0,3.0,6.0,4.0,3.0,3.0,6.0,24.0,1.0,0.0,1528.0,7.347943823148687,1,5.0,1,4,7.347943823148687,0,0,7.347943823148687,0.0,0.0,2,0,3,1,4.0,7,6,0,0.0,1,97,2.0,3.0,782.0,3.0,3.0,2,4.976733742420574,3.044522437723423,0,0,0,0,0.0,4,1,0,9,0,6,1.0,8.040768994367578,2.0,164
1122,5,5.0,0.0,8926,9.0,0.0,7.0,7.0,9.0,4.0,3.0,7,2,2,2.0,2,4,3,63,6,5.0,1,0,0,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,672.0,6.511745329644728,1,5.0,1,0,6.8679744089702925,0,0,6.8679744089702925,0.0,0.0,1,0,3,1,3.0,5,6,0,0.0,2,48,1.0,1.0,288.0,3.0,3.0,2,4.174387269895637,0.0,0,0,160,0,0.0,2,1,0,1,3,0,5.0,7.398174092970465,1.0,224
1123,5,5.0,50.0,9405,9.0,0.0,9.0,7.0,9.0,2.0,3.0,7,2,2,2.0,2,5,9,54,58,3.0,1,12,13,2,0.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,6.54965074223381,1,5.0,1,4,6.54965074223381,0,0,6.54965074223381,0.0,1.0,1,0,2,1,3.0,4,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,2,0.0,5.303304908059076,0,0,0,0,0.0,4,1,0,8,3,8,6.0,7.242082359256962,1.5,200
1124,13,5.0,0.0,9125,9.0,0.0,7.0,7.0,9.0,2.0,3.0,8,2,2,2.0,7,7,5,99,42,5.0,1,6,6,1,5.14166355650266,3.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,384.0,5.953243334287785,1,4.0,1,4,6.70073110954781,670,0,7.301822342137932,0.0,0.0,2,1,3,1,4.0,7,6,1,3.0,1,84,3.0,2.0,392.0,3.0,3.0,2,4.61512051684126,3.258096538021482,0,0,0,0,0.0,4,1,0,9,1,8,6.0,7.532088143541722,2.5,125
1125,5,5.0,60.0,10434,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,4,5,62,5,5.0,1,9,10,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1005.0,6.913737350659685,1,3.0,1,4,6.913737350659685,0,0,6.913737350659685,0.0,0.0,1,0,2,1,2.0,5,6,1,3.0,5,69,1.0,2.0,672.0,2.0,2.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,2,3,8,6.0,7.606387389772652,1.0,0
1126,0,5.0,53.0,3684,9.0,0.0,9.0,7.0,9.0,2.0,3.0,0,2,2,7.0,2,7,5,114,57,3.0,1,12,13,1,4.875197323201151,4.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1373.0,7.2254814727822945,1,5.0,1,4,7.349873704738337,0,0,7.349873704738337,0.0,0.0,2,0,2,1,4.0,7,6,1,3.0,1,99,3.0,3.0,660.0,3.0,3.0,2,4.969813299576001,3.044522437723423,0,0,0,0,0.0,4,1,0,8,3,8,6.0,7.982416346827733,2.0,163
1127,5,5.0,182.0,14572,9.0,0.0,2.0,7.0,9.0,4.0,3.0,8,2,2,2.0,2,7,5,111,54,3.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,6.0,1300.0,1.0,0.0,230.0,7.333676395657684,1,5.0,1,4,7.333676395657684,0,0,7.333676395657684,1.0,0.0,2,0,3,1,4.0,7,6,1,4.0,1,96,3.0,3.0,630.0,3.0,3.0,2,4.976733742420574,3.6109179126442243,0,0,0,0,0.0,4,1,0,2,1,8,2.0,8.026496938945412,3.0,180
1128,10,5.0,59.0,11796,9.0,0.0,7.0,7.0,9.0,2.0,3.0,8,2,2,2.0,5,7,5,111,55,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,847.0,6.742880635791903,1,5.0,1,4,6.742880635791903,1112,0,7.580699752224563,0.0,0.0,2,1,4,1,4.0,8,6,1,4.0,3,96,3.0,2.0,434.0,3.0,3.0,2,4.61512051684126,3.8918202981106265,0,0,0,0,0.0,4,1,0,9,1,8,6.0,7.939871576361883,2.5,148
1129,15,8.0,60.0,7200,9.0,3.0,9.0,7.0,9.0,2.0,3.0,17,2,2,5.0,6,5,5,87,30,5.0,1,8,8,1,5.198497031265826,3.0,3.0,5.0,4.0,3.0,5.0,6.0,936.0,1.0,0.0,0.0,6.842683282238422,1,3.0,1,4,6.842683282238422,0,0,6.842683282238422,1.0,0.0,1,0,2,1,3.0,4,6,0,0.0,5,72,1.0,2.0,672.0,3.0,3.0,2,3.912023005428146,0.0,0,0,0,0,0.0,4,1,0,10,1,8,6.0,7.5352967024440884,2.0,49
1130,9,5.0,65.0,7804,9.0,0.0,9.0,7.0,9.0,2.0,3.0,18,2,2,2.0,0,4,3,38,0,5.0,1,14,10,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,622.0,1.0,0.0,500.0,7.023758954738443,1,3.0,1,4,7.192182058713246,653,0,7.591861714889934,1.0,0.0,2,0,4,1,4.0,7,3,2,3.0,5,73,1.0,2.0,576.0,3.0,3.0,2,6.068425588244111,3.8066624897703196,0,0,0,0,0.0,2,1,0,3,3,8,6.0,8.04044688130311,3.0,475
1131,5,5.0,63.0,10712,9.0,0.0,9.0,7.0,9.0,2.0,3.0,11,2,2,2.0,2,5,5,98,42,5.0,1,6,6,2,0.0,3.0,3.0,6.0,4.0,3.0,2.0,4.0,212.0,1.0,0.0,762.0,6.882437470997847,1,3.0,1,4,6.882437470997847,0,0,6.882437470997847,0.0,0.0,1,0,3,1,3.0,5,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.367295829986474,0,0,0,0,0.0,2,1,0,11,1,7,5.0,7.575071699507561,1.0,28
1132,11,8.0,90.0,9900,9.0,0.0,9.0,7.0,9.0,2.0,3.0,17,2,2,2.0,5,6,4,3,0,5.0,1,13,14,2,0.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1008.0,6.9167150203536085,2,3.0,1,4,7.072421900537371,1032,0,7.701200180857446,0.0,0.0,2,0,5,1,2.0,8,6,0,0.0,5,23,1.0,1.0,205.0,2.0,3.0,0,0.0,3.8918202981106265,0,0,0,0,0.0,4,1,0,7,1,8,6.0,8.076826031298808,2.0,48
1133,10,5.0,80.0,9828,9.0,0.0,7.0,7.0,9.0,2.0,3.0,20,2,2,2.0,5,8,5,102,45,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,584.0,1.0,0.0,544.0,7.029087564149662,1,5.0,1,4,7.04141166379481,878,0,7.611347717403621,0.0,0.0,2,1,3,1,4.0,8,6,1,3.0,1,87,2.0,2.0,466.0,3.0,3.0,2,0.0,5.049856007249537,0,0,0,0,0.0,4,1,0,8,3,8,6.0,8.054840221101024,2.5,155
1134,10,5.0,57.0,8773,9.0,0.0,7.0,5.0,9.0,2.0,3.0,8,2,2,2.0,5,6,5,104,47,5.0,1,12,13,2,0.0,3.0,3.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,916.0,6.821107472256465,1,4.0,1,4,6.821107472256465,684,0,7.3783837129967145,0.0,0.0,2,1,3,1,3.0,7,6,1,3.0,1,89,3.0,2.0,460.0,3.0,3.0,2,4.61512051684126,3.6635616461296463,0,0,0,0,0.0,4,1,0,10,1,8,6.0,7.830822995135316,2.5,138
1135,6,8.0,60.0,6180,9.0,0.0,9.0,7.0,9.0,4.0,3.0,3,2,2,2.0,2,6,5,36,0,5.0,1,13,14,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,960.0,6.8679744089702925,1,3.0,0,4,6.894670039433482,0,0,6.894670039433482,0.0,0.0,1,0,2,1,3.0,5,6,1,4.0,5,19,1.0,1.0,180.0,3.0,3.0,2,0.0,4.859812404361672,0,0,0,0,0.0,4,1,0,7,1,8,6.0,7.5740450053721995,1.0,128
1136,9,5.0,80.0,9600,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,0,6,5,57,0,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,280.0,1.0,0.0,752.0,6.940222469119639,1,3.0,1,0,6.940222469119639,220,0,7.133295954896068,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,1,42,1.0,1.0,288.0,3.0,3.0,2,0.0,0.0,96,0,0,0,0.0,4,1,0,6,2,8,5.0,7.734121303328305,1.0,96
1137,9,5.0,54.0,6342,9.0,0.0,9.0,7.0,9.0,2.0,3.0,19,1,2,2.0,0,5,8,1,46,5.0,1,12,13,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,780.0,6.660575149839686,1,4.0,0,4,6.660575149839686,240,0,6.928537818164665,0.0,0.0,1,0,2,1,3.0,6,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,176,0,0,0,0.0,4,1,0,7,4,8,6.0,7.496097345175956,1.0,176
1138,5,5.0,0.0,9819,9.0,0.0,7.0,7.0,9.0,2.0,2.0,11,2,2,2.0,2,6,5,84,27,5.0,1,9,7,2,0.0,3.0,3.0,6.0,3.0,3.0,5.0,5.0,1567.0,1.0,0.0,0.0,7.357556200910353,1,3.0,1,4,7.357556200910353,0,0,7.357556200910353,1.0,0.0,2,0,2,1,4.0,5,6,2,3.0,1,69,2.0,2.0,714.0,3.0,3.0,2,5.579729825986222,3.4965075614664802,0,0,0,0,0.0,4,1,0,7,3,8,6.0,8.050384453067021,3.0,296
1139,6,5.0,98.0,8731,9.0,0.0,7.0,7.0,9.0,2.0,3.0,3,2,2,2.0,2,5,5,30,0,5.0,1,11,12,2,0.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,645.0,1.0,0.0,270.0,6.82001636467413,1,3.0,1,4,7.0630481633881725,0,0,7.0630481633881725,0.0,0.0,1,0,3,1,3.0,6,0,1,4.0,5,64,1.0,2.0,495.0,3.0,3.0,2,0.0,0.0,216,0,126,0,0.0,4,1,0,7,1,8,6.0,7.641564441260972,1.0,342
1140,5,5.0,60.0,7350,9.0,0.0,9.0,7.0,9.0,4.0,3.0,12,2,2,2.0,2,5,7,58,1,5.0,1,6,6,2,0.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,852.0,1.0,0.0,100.0,6.859614903654202,1,3.0,1,4,6.859614903654202,0,0,6.859614903654202,1.0,0.0,1,0,2,1,3.0,4,6,0,0.0,5,80,1.0,2.0,840.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,8,2,0,5.0,7.552237287560802,2.0,0
1141,10,5.0,0.0,10304,9.0,0.0,7.0,7.0,9.0,5.0,3.0,14,4,2,2.0,5,5,7,83,26,5.0,1,9,10,1,3.8066624897703196,3.0,4.0,5.0,3.0,3.0,1.0,5.0,381.0,1.0,0.0,399.0,6.660575149839686,1,5.0,1,4,6.9930151229329605,780,0,7.533158807455563,1.0,0.0,2,1,4,1,4.0,9,6,1,3.0,1,68,1.0,2.0,484.0,3.0,3.0,2,6.1070228877422545,4.574710978503383,0,0,0,0,0.0,4,1,0,1,3,8,6.0,7.88193748927207,3.5,544
